city,year,page,line_no,organization_name,category,sub_category,line,address,description
Worcester,1927,10393589,12,Harlem Street Swedish Baptist Church,Churches,,"Harlem Street Swedish Baptist Church, Harlem Street, near Vernon; founded 1896; Pastor, Frank J. Liljegren; S. S. Supt., Conrad Beckstrom.",,
Worcester,1927,10393589,13,Greendale Baptist Church,Churches,,"Greendale Baptist Church, W. Boylston Street, cor. Francis; founded 1897; Pastor, ——; S. S. Supt., C. D. Burnham.",,
Worcester,1927,10393589,14,First Swedish-Finnish Baptist Church,Churches,,"First Swedish-Finnish Baptist Church, Belmont Street, cor. Edward; founded 1900; Pastor, Emil Nylund, 1919; S. S. Supt., Carl E. Kvist.",,
Worcester,1927,10393589,15,Quinsigamond Baptist Church,Churches,,"Quinsigamond Baptist Church, Stebbins Street; founded 1901; Acting Pastor, Donald MacKay; S. S. Supt., Harry P",,
Worcester,1927,10393590,1,Temple Emanuel,Churches,,"Temple Emanuel, 111 Elm; Rabbi, Julius Gordon; Cantor, David Sherman.",,
Worcester,1927,10393590,2,Tower of Truth,Churches,,"Tower of Truth, 16 Gold Street; Rabbi, Heyman J. Silver; Cantor, Hillel Freelander.",,
Worcester,1927,10393590,3,Shaarai Thorah,Churches,,"Shaarai Thorah, 32 Providence Street; Rabbi, A. I. Edelman, 32 Providence Street; Cantor, E. Perlman; Pres., David Shapiro; Sec., M. Tavel.",,
Worcester,1927,10393590,4,Congregation Sons of Jacob,Churches,,"Congregation Sons of Jacob, 104 Harrison Street; Rabbi, Zarach Hurwitz; Rec. Sec., Nathan Nohrr, 52 Coral St.; Treas., Benjamin Golo-boff.",,
Worcester,1927,10393590,5,Teferris Israel,Churches,,"Teferris Israel, 42 Harrison Street; Rabbi, A. M. Kaufman; Cantor, Chajem Ber Moskovitz.",,
Worcester,1927,10393590,6,Agudas Israel Anshe Safard,Churches,,"Agudas Israel Anshe Safard, 66 Harrison Street; Pres., A. Mazer; Vice-Pres., I. Tatelman; First Trustee, T. J. Segel.",,
Worcester,1927,10393590,7,Beth Israel,Churches,,"Beth Israel, 835 Pleasant Street; Pres., Jacob Weinstein; Vice-Pres., Samuel Grace.",,
Worcester,1927,10393590,8,First Lutheran Church,Churches,,"First Lutheran Church, Belmont Street, corner Orchard; founded 1881; Pastor, John A. Eckstrom, D.D., 1905; S. S. Supt., Albert Larson.",,
Worcester,1927,10393590,9,Concordia Evangelical Lutheran Church,Churches,,"Concordia Evangelical Lutheran Church, 6 Murray Avenue; founded 1888; Pastor, William J. Wiltenburg.",,
Worcester,1927,10393590,10,Finnish Evangelical Lutheran Church,Churches,,"Finnish Evangelical Lutheran Church, 57 Laurel Street; founded 1894; Pastor, Sakarius Halkala, Gardner.",,
Worcester,1927,10393590,11,Swedish Evangelical Lutheran Emanuel Church,Churches,,"Swedish Evangelical Lutheran Emanuel Church, 16 Greenwood Street; founded 1896; Pastor, A. J. Laurell, 1923; S. S. Supt., Otto Nelson.",,
Worcester,1927,10393590,12,Swedish Finnish Evangelical Lutheran Church,Churches,,"Swedish Finnish Evangelical Lutheran Church, Belmont Street cor. Carbon; founded 1900; Pastor, Emil Johnson; S. S. Supt., Axel J. Frantz.",,
Worcester,1927,10393590,13,Greendale Lutheran Church,Churches,,"Greendale Lutheran Church, Whitmarsh Avenue, corner Leeds Street; founded 1914; Pastor, C. William Carlson, 1914; S. S. Supts., C. Martin Strand and Gustaf Olson.",,
Worcester,1927,10393590,14,Calvary Lutheran Church,Churches,,"Calvary Lutheran Church (English), Salisbury St. cor. Wachusett; founded 1921; Pastor, Arthur O. Hjelm; S. S. Supt., C. Arthur Anderson.",,
Worcester,1927,10393590,15,Norwegian Lutheran Church,Churches,,"Norwegian Lutheran Church, Highland Street, corner Wachusett; Pastor, Johan Ellertsen.",,
Worcester,1927,10393590,16,Trowbridge Memorial M. E. Church,Churches,,"Trowbridge Memorial M. E. Church, Webster Square; founded 1860; Pastor, Edwin W. Sharp; S. S. Supt., Charles M. Hosmer.",,
Worcester,1927,10393590,17,St. Andrew's M. E. Church,Churches,,"St. Andrew's M. E. Church, 100 Chandler Street; founded 1867; Pastor, William E. Marks.",,
Worcester,1927,10393590,18,First Swedish M. E. Church,Churches,,"First Swedish M. E. Church, 9 Stebbins Street; founded 1878; Pastor, Herman Young, 1922; S. S. Supt., George Lindberg.",,
Worcester,1927,10393590,19,Epworth M. E. Church,Churches,,"Epworth M. E. Church, Salisbury cor. Lancaster Street; founded 1885; Pastor, Edwin S. Dahl, 1920; S. S. Supt., Emil T. Rolander.",,
Worcester,1927,10393590,20,Park Avenue M. E. Church,Churches,,"Park Avenue M. E. Church, 418-420 Park Avenue, near May Street; founded 1891; Pastor, Duane B. Uldrich; S. S. Supt., Charles Crane.",,
Worcester,1927,10393590,21,Covenant M. E. Church,Churches,,"Covenant M. E. Church, 26-28 Hamilton Street, near Billings Square; founded 1913; Pastor, E. Norfin Gilbertson, 1924.",,
Worcester,1927,10393590,22,Wesley M. E. Church,Churches,,"Wesley M. E. Church, Main and Chandler Sts., after April 1, 114 Main St.; organized April 9, 1923, by union of Grace and Trinity Churches. Pastor, William S. Mitchell, D.D., 1923. Associate Pastor, Stephen J. Callender.",,
Worcester,1927,10393590,23,African M. E. Zion Church,Churches,,"African M. E. Zion Church, Belmont Street, corner Clayton; founded 1846; Pastor, Henry Durham, 1926; S. S. Supt., Hiram G. Geary.",,
Worcester,1927,10393590,24,Bethel A. M. E. Church,Churches,,"Bethel A. M. E. Church, 64 Parker Street; Pastor, Robert H. Gross.",,
Worcester,1927,10393590,25,First Presbyterian Church,Churches,,"First Presbyterian Church, Main Street, corner Hermon; founded, 1886; Pastor, Charles Allen Fisher, 1913; Assistant, Walter L. Jenkins; S. S. Supt., Andrew Peterson.",,
Worcester,1927,10393590,26,All Saints' Church,Churches,,"All Saints' Church, Irving Street, cor. Pleasant; founded 1843, Rector, Henry W. Hobson, 1921; Asst. Rector, Charles Leslie Glenn, 1926; S. S. Supt., the Rector; Organist, Franklin Glynn.",,
Worcester,1927,10393590,27,St. Matthew's Church,Churches,,"St. Matthew's Church, Southbridge Street, cor. Cambridge; founded 1871; Rector, William Smith; S. S. Supt., Joseph Eley.",,
Worcester,1927,10393590,28,St. John's Church,Churches,,"St. John's Church, 84 Lincoln Street; founded 1884; Rector, Donald N. Alexander, 1918; S. S. Supt., the Rector.",,
Worcester,1927,10393590,29,St. Mark's Church,Churches,,"St. Mark's Church, Freeland Street; founded 1888; Rector, Levi T. Miller; S. S. Supt., the Rector.",,
Worcester,1927,10393590,30,St. Luke's Church,Churches,,"St. Luke's Church, Pleasant Street, cor. Flagg; organized 1908; Rector, Frederick H. Danker, 1913; S. S. Supt., the Rector.",,
Worcester,1927,10393590,31,St. John's Church,Churches,,"St. John's Church, Temple Street; founded 1846; Rector, Edward J. Fitzgerald, 1923; Assistants, Charles H. Duffy, 1919; John H. Freel, 1922; Charles Carey, 1926.",,
Worcester,1927,10393590,32,St. Anne's Church,Churches,,"St. Anne's Church, Eastern Avenue; founded 1855; Rector, John M. Kenney, 1923; Assts., Thomas A. Bolan, 1925; Ralph J. O'Neill, 1920.",,
Worcester,1927,10393590,33,St. Paul's Church,Churches,,"St. Paul's Church, Chatham Street, cor. High; founded 1869; Rector, John D. McGann; Assistants, Joseph M. Ryan, Walter L. Leahy, Edward J. Featherstone, James A. Nally.",,
Worcester,1927,10393590,34,Notre Dame des Canadiens,Churches,,"Notre Dame des Canadiens (French), Salem Square; founded 1869; Rector, Louis D. Grenier, 1904; Assts., J. O. Chevrette, E. D. Gravel, 1922; A. O. DeBlois.",,
Worcester,1927,10393590,35,Church of Immaculate Conception,Churches,,"Church of Immaculate Conception, Prescott Street; founded 1874; Rector, John P. McCaughan, 1913; Assistants, John F. Finnerty, 1922; John R. Wolohan, 1922.",,
Worcester,1927,10393590,36,Church of Sacred Heart,Churches,,"Church of Sacred Heart, 596 Cambridge Street; founded 1880; Rector, Patrick H. Boland, 1919; Assts., John E. Doherty, 1919; Francis J. Warburton, 1922.",,
Worcester,1927,10393590,37,St. Peter's Church,Churches,,"St. Peter's Church, 935 Main Street, cor. Grand; founded 1884; Rector, James J. Howard, 1916; Assistants, John F. Reilly, 1915; Thomas F. Mullahy, 1921; John F. Mitchell, 1924.",,
Worcester,1927,10393590,38,St. Stephen's Church,Churches,,"St. Stephen's Church, Grafton Street, cor. Hamilton; founded 1887; Rector, John Lunney, 1923; Asst., Harry Haccet, 1926.",,
Worcester,1927,10393590,39,St. Joseph's Church,Churches,,"St. Joseph's Church (French), 34 Wall Street, cor. Thorne; founded 1891; Rector, William H. Ducharme, 1925; Assts., Omer A. Denomme, 1922; Hormisdas Remy, 1925; Napoleon P. Benoit, 1926.",,
Worcester,1927,10393590,40,Church of the Holy Name of Jesus,Churches,,"Church of the Holy Name of Jesus (French), Illinois Street; founded 1893; Rector, Joseph Dalpe, 1925; Assts., Tancrede Beauregard, 1925; Albert Beaudry, 1924; Frederic Brouillet, 1926; Fernand Roy, 1926.",,
Worcester,1927,10393590,41,St. Casimir's Church,Churches,,"St. Casimir's Church (Lithuanian), Providence Street, corner Waverley; founded 1894; Rector, Constantine A. Vasys; Asst., Andrew Daugis.",,
Worcester,1927,10393590,42,St. Mary's Church,Churches,,"St. Mary's Church (Polish), 15 Richland Street; founded 1903; Rector, Boleslaw Bojanowski, 1913; Assts., John F. Mieczkowski, 1925; John Wieloch, 1924.",,
Worcester,1927,10393590,43,St. Anthony's Church,Churches,,"St. Anthony's Church, Vernon Square; founded 1904; Rector, Joseph I. Lord, 1915; Asst., Sylvio J. Desautels.",,
Worcester,1927,10393590,44,Church of Our Lady of Mount Carmel,Churches,,"Church of Our Lady of Mount Carmel (Italian), 62 Mulberry Street; founded 1906; Rector, Gioracchino Maffei, 1906; Asst., Andrew J. Daley, 1918.",,
Worcester,1927,10393590,45,Church of the Ascension,Churches,,"Church of the Ascension, 40 Vernon Street, founded 1911; Rector, Joseph G. Daley; Assistants, James R. McCarty, Daniel F. Daley.",,
Worcester,1927,10393590,46,Church of Our Lady of the Rosary,Churches,,"Church of Our Lady of the Rosary, Fales Street, Greendale; founded 1911; Rector, Richard F. Riley. Curate, Jeremiah J. Sheehan.",,
Worcester,1927,10393590,47,Church of the Blessed Sacrament,Churches,,"Church of the Blessed Sacrament, 555 Pleasant St.; founded 1912; Rector, William E. Ryan, 1912; Assts., Frank W. Hafey, James F. Hastings.",,
Worcester,1927,10393590,48,Church of Our Lady of the Angels,Churches,,"Church of Our Lady of the Angels, Main Street, cor. Montague; founded 1916; Rector, Michael J. O'Connell, 1916; Assts., Martin J. Welsh, 1918; James J. Donoghue, 1924.",,
Worcester,1927,10393590,49,Our Lady of Mercy Church,Churches,,"Our Lady of Mercy Church, 72 Mulberry Street; founded 1923; Rector, Georges Sebhlani.",,
Worcester,1927,10393590,50,St. Bernard's Church,Churches,,"St. Bernard's Church, Lincoln Street, corner Harold; founded 1916; Rector, George F. Flynn, 1916; Asst. Rector, Henry J. McCormick.",,
Worcester,1927,10393590,51,St. Margaret Mary Church,Churches,,"St. Margaret Mary Church, Lakeside; founded 1922; Rector, James V. Hanrahan, 1922; Asst., Robert Donohue, 1926.",,
Worcester,1927,10393590,52,Second Advent Christian Church,Churches,,"Second Advent Christian Church, Chandler St. cor. Piedmont; founded, 1841; Pastor, William Denton; S. S. Supt., Frank F. Dana",,
Worcester,1927,10393591,1,First Spiritual Church,Churches,,"First Spiritual Church, 55 Pearl Street; organized 1870; Pres., William Ostergard; Vice-Pres., Averill Cook; Treas., Erik G. Osterberg; Rec. Sec., Mrs. Abbie Pierce; Fin. Sec., Mrs. Marjorie Ostergarde.",,
Worcester,1927,10393591,2,First Unitarian (Second Parish),Churches,,"First Unitarian (Second Parish), 90 Main Street, near Lincoln Sq.; founded 1785; Minister, Maxwell Savage, D.D.; Parish Worker, Anna Brooks Carter.",,
Worcester,1927,10393591,3,First Universalist Church,Churches,,"First Universalist Church, 62 Pleasant Street; founded 1841; Pastor, Vincent E. Tomlinson, 1900; Supt., Mrs. Minerav Meyer.",,
Worcester,1927,10393591,4,All Souls Universalist Church,Churches,,"All Souls Universalist Church, Woodland Street, corner Norwood; founded 1884; Pastor, Fenwick L. Leavitt, 1914; S. S. Supt., Mrs. A. R. Miller.",,
Worcester,1927,10393591,5,St. Mary's Assyrian Apostolic Church,Churches,,"St. Mary's Assyrian Apostolic Church, including The Assyrian Church, Ladies' Loving Assn. and Harpoot United Assyrian Assn., 17 Hawley Street.",,
Worcester,1927,10393591,6,Plymouth Brethren (Plymouth),Churches,,"Plymouth Brethren (Plymouth), 554 Main Street; Adrian VanderPyl, Ezra P. Waterhouse, Stephen Yarrington, C. J. Gleason.",,
Worcester,1927,10393591,7,Plymouth Brethren (open),Churches,,"Plymouth Brethren (open), 544 Main Street, room 38; James Scott, Correspondent, 72 Southbridge Street.",,
Worcester,1927,10393591,8,Commonwealth Rescue League,Welfare Organizations,,"Commonwealth Rescue League, 1794 Chandler Street. Walter E. Stearns, Commander.",,
Worcester,1927,10393591,9,First Free Methodist Church,Churches,,"First Free Methodist Church, 409 Park Avenue; founded 1907; Pastor, W. D. Laning.",,
Worcester,1927,10393591,10,Free Methodist Church,Churches,,"Free Methodist Church, 64 Austin Street; Pastor, Rev. Gertrude B. Ross; District Elder, Arthur K. Lindsley.",,
Worcester,1927,10393591,11,Hellenic Orthodox Church (Saint Spyridon),Churches,,"Hellenic Orthodox Church (Saint Spyridon), 18 Trumbull Street; Pastor,",,
Worcester,1927,10393591,12,International Bible Students Association,Churches,,"International Bible Students Association, 12 Austin Street and G. A. R. building, 55 Pearl Street; Sec., Fred P. Kindred.",,
Worcester,1927,10393591,13,Pentecostal Mission,Churches,,"Pentecostal Mission, 566 Main Street.",,
Worcester,1927,10393591,14,St. George's Orthodox Church (Greek Catholic),Churches,,"St. George's Orthodox Church (Greek Catholic), 88 Wall Street; Pastor, Joseph N. Ghize, 1919..",,
Worcester,1927,10393591,15,St. Mary's Albanian Orthodox Church (Greek Catholic),Churches,,"St. Mary's Albanian Orthodox Church (Greek Catholic), 63 Wellington Street; Rector, Naum V. Cere.",,
Worcester,1927,10393591,16,Salvation Army,Welfare Organizations,,"Salvation Army-15 Elm Street; Adjutant, James G. Scott-Corps No. 2 (Swedish), 884 Millbury Street; Captain, Eva Hellstrom-Corps No. 3 (Swedish), 135 Belmont Street; Captain, Gunnar Lundsten.",,
Worcester,1927,10393591,17,Scandinavian Seventh Day Adventist Church,Churches,,"Scandinavian Seventh Day Adventist Church, Highland Street, corner West; organized 1903; Pastor, Carl Swenson; Elder, J. P. Johnson; S. S. Supt., Mrs. Carl Swenson; Treas., Axel Glandt, 4 Andover Street.",,
Worcester,1927,10393591,18,Seventh Day Advent Church,Churches,,"Seventh Day Advent Church, Highland Street, cor. West; founded 1885; Elder, Walter H. Howard; Local Elder, Homer W. Clark.",,
Worcester,1927,10393591,19,Svenska Pingstforsamlingen,Churches,,"Svenska Pingstforsamlingen, 44 Front Street, rm. 86.",,
Worcester,1927,10393591,20,Syrian Antiochian Orthodox Church,Churches,,"Syrian Antiochian Orthodox Church, rear 100 Wall; Pastor, Michael Husson.",,
Worcester,1927,10393591,21,Unity Spiritualist Church,Churches,,"Unity Spiritualist Church, Elmcrest Hall, 30 Elm Street; Pastor, Hubert L. O'Malley.",,
Worcester,1927,10393591,22,Vallery Falls Church Christian & Missionary Alliance,Churches,,"Vallery Falls Church Christian & Missionary Alliance, 1424 Main Street; founded 1910; Pastor, A. C. Barbrick.",,
Worcester,1927,10393591,23,Volunteers of America,Welfare Organizations,,"Volunteers of America, 554 Main Street, room 12; Captain, John J. Place.",,
Worcester,1927,10393591,24,Worcester Metaphysical Center,Miscellaneous,,"Worcester Metaphysical Center, 216 and 217 Day bldg.; Pres., Mrs. Florence Carr; Treas., Mrs. Margaret True. Organized 1911. Meetings Sunday, 3.30 P.M. Reading room open each day from 2 to 5 P.M.",,
Worcester,1927,10393591,25,CITY HOSPITAL,Hospitals,,CITY HOSPITAL.,,
Worcester,1927,10393592,2,BELMONT HOSPITAL,Hospitals,,"BELMONT HOSPITAL. Belmont Street, near Adams Street. 43 Superintendent and Resident Physician-May S. Holmes. Pathologist-Frederick H. Baker. Visiting Physician in Putnam Wards-Albert C. Getchell. Isolation wards for diphtheria and scarlet fever were opened in November, 1896, and have accommodations for the treatment of twenty-five patients. Putnam wards were opened in December, 1914, for the treatment of advanced tuberculosis, and accommodate fifty-five patients. The Hospital is under control of the Board of Health. Patients may be admitted on application to the Board of Health or to Dr. Holmes, Superintendent.",,
Worcester,1927,10393592,3,WORCESTER STATE HOSPITAL,Hospitals,,"WORCESTER STATE HOSPITAL. Belmont Street, opp. Shrewsbury Street. Branch, Summer Street, between East Central and Asylum. Trustees-Caroline M. Caswell, William J. Delehanty, Edward F. Fletcher, Howard W. Cowee, John H. Perman, Mrs. Anna C. Tatman. Treasurer and Clerk-Jessie M. D. Hamilton. Superintendent-William A. Bryan. Assistant Superintendent-Lewis B. Hill. Clinical Director--Arthur McGugan. Assistant Physicians-Michael J.. O'Meara, Russell T. Draper, Arthur C. Brassau, Byron F. Brown, Francis Sleeper, Auray Fontaine, Max Millman, Nellie Pelecovich, Jacob Goldwyn, Henry B. Moyle. Dentist-Reginald MacKinnon. Supt. of Nurses-Florence W. Wooldridge. Matron -Lillian G. Carr. Steward-Herbert W. Smith. Farmer-William H. Clark. Engineer-James Dickinson, jr. The Worcester State Hospital, a State institution, was opened January 18, 1833. At present there are 2,124 inmates.",,
Worcester,1927,10393592,4,GRAFTON STATE HOSPITAL,Hospitals,,"GRAFTON STATE HOSPITAL, North Grafton, Mass. Trustees-Frank B. Hall, Chairman; Margaret A. Cashman, Sec.; Francis Prescott, Ernest L. Anderson, Flora M. Cangiano, Enos H. Bigelow, Winslow P. Burhoe. Superintendent-Harlan L. Paine. Asst. Supt.-Hiram L. Horsman; Assistant Physicians-James L. McAuslan, Mary Johnson, Wilbur H. Smith, Frederick H. Salls, Alexander A. Levi, George O. Tessier. The Grafton State Hospital, formerly known as the Worcester State Asylum, was established in accordance with an Act of the Legislature in 1877, and was opened October 23, 1877. The present number of patients is 1,516.",,
Worcester,1927,10393592,5,MEMORIAL HOSPITAL,Hospitals,,"MEMORIAL HOSPITAL. Belmont Street, near Oak Avenue. Incorporated 1871. The Hospital includes The Washburn Free Dispensary. Endowed by the late Ichabod Washburn. Dispensary established 1874. Hospital opened June 1888. Trustees-Pres., Samuel B.. Woodward; Sec., Shepherd Knapp; Treas., Thomas Hovey Gage; Vice-Presidents., Homer Gage, M.D., Forrest W. Taylor, Willis E. Sibley, Waldo Lincoln, Francis H. Dewey, Reginald Washburn, Paul B. Morgan, Shepherd Knapp and Ellsworth W. Phillips, ex-officio. Staff of the Hospital: Consulting Board-Ray W. Greene, George O. Ward, Frederick H. Baker, Lemuel F. Woodward, Oliver H. Everett, David Harrower, Albert C. Getchell, David B. Lovell, Charles T. Estabrook. Surgeons-Kendall Emerson, Walter C. Seelye, Wm. H. Rose, W. Irving Clark, Benjamin H. Alton, Donald S. Adams. Physicians-Lester C. Miller, Oliver H. Stansfield, Charles A. Sparrow. Obstetricians-George C. Lincoln, Joseph W. O'Connor, John E. Talbot. Surgeons for the Eye-William U. Holzer, John W. Cahill. Orthopedists-Kendall Emerson, Charles E. Ayres. Surgeon for the Ear, Nose and Throat-Gordon Berry, Harold J. Gibby. Dermatologist-George A. Dix. Neurologist-Benjamin T. Burley. Roentgenologists-Philip H. Cook, Frank W. George. Radiologist Ernest E. Smith. Pathologist-Roger Kinnicutt. Chemical Pathologist-Oliver Stansfield. Dental Surgeon-Walter H. Richardson. Cystoscopist-O. Draper Phelps. Electrocardiologist-Edward J. Halloran. Superintendent-Lucia L. Jaquith. Resident Surgeon-Carlton T. Smith. Orthodontist-George C. Brown. Consultant in Contagious Diseases-May S. Holmes Staff of the Dispensary: Surgeon and Gynecologists, Frederick R. Williams, Benjamin H. Alton, Donald S. Adams; Asst. Gynecologist, Winfred M. Grant; Physicians, Raymond W. Cutler, Ethel M. Rockwood, Charles A. Fryberg, Edward J. Halloran; Obstetricians, Joseph W. O'Connor, George C. Lincoln, John E. Talbot; Oculists, William E. Holzer, John W. Cahill, William E. Dolan; Dermatologist, George A. Dix; Assistant Dermatologist, Ethel M. Rockwood; Surgeons for Ear, Throat and Nose, Gordon Berry, Harold J. Gibby, J. Fulius Quist; Pathologist, Roger Kinnicutt; Chemical Pathologist, Oliver H. Stansfield; Orthopedists, Kendall Emerson, Charles E. Ayers; Neurologists, Benjamin T. Burley; Roentgenologists, Phillip H. Cook, Frank W. George; Pediatric Clinic, Charles A. Sparrow; Asst., Arthur M. Kimberly; Radiologist, Ernest E. Smith; Cystoscopist, O. Draper Phelps; Dentist, Lemuel W. Higgins; Social Worker, Mrs. Anna C. Strickland. Asst. Social Worker, Ethel B. Stone. Dispensary open daily, except Sundays and holidays.",,
Worcester,1927,10393592,6,WORCESTER HAHNEMANN HOSPITAL,Hospitals,,"WORCESTER HAHNEMANN HOSPITAL. 281 Lincoln Street. Opened September, 1896. Directors-Pres., George A. Bigelow; Sec., Harry Harrison; Treas., George A. Slocomb; Edgar A. Fisher, George A. Bigelow, Elbert A. Jones, Albert E. Cross, Ernest P. Bennett, Franklin B. Durfee, Chas. G. Hill, George F. Brooks, Edwin R. Leib, John E. Willis, E. B. Miles, Myron F. Converse, Edgar Reed, Frank H. Willard, Edward J. Cross, Edward A. Bigelow, Arthur N. Marsh. Consulting Surgeon,-; Surgeon, Edgar A. Fisher; Assistant Surgeons, Graham Ljungberg, Leslie P. Leland, Joel M. Melick, Alfred LaChance. Medical Staff-John E. Willis, Edwin Roy Leib, Elbert A. Jones. Opthalmologist-Albert E. Cross; Assistant, Charles A. Croissant; Otologist, Rhinologist and Laryngologist, Charles A. Croissant; Obstetricians, H. L. McClusky, Joel M. Melick, Leslie P.. Leland; Anæsthetist, Henry L. McClusky; Consulting Physician, George A. Slocomb; Governing Board, George A. Slocomb, Albert E. Cross, Ernest P.. Bennett, G. A. Bigelow, Edgar A. Fisher, Charles G. Hill; Lungs and Cardio Vascular System, Edwin Roy Leib; Skiagrapher and Electro-Therapeutist, P. H. Cook; Pathologist, William H. Watters; Neurologist, M. M. Jordan; Consulting Pediatrician, Gardner N. Cobb, M.D.; Orthopedist, Ralph Perkins; Dental Surgeon, Roy A. Bush; Urologist, Lester M. Felton; Superintendent, Suzanne M. Freeman.",,
Worcester,1927,10393592,7,ST. VINCENT HOSPITAL,Hospitals,,"ST. VINCENT HOSPITAL. Vernon Street, near Winthrop Street. Incorporated 1898. Officers of Corporation-Pres., Rt. Rev. Thomas M. O'Leary; Vice Pres., George Crompton; Treas., Sister M. of Providence; Sec., Sister Mary Leocadia. Board of Directors-Thomas M. O'Leary, George Crompton, Thomas J. Barrett, John F. Tinsley, Daniel P. Callahan, Sister M. of Providence, Thomas H. Sullivan, Sister M. of Providence.",,
Worcester,1927,10393619,2,Advertising Club of Worcester,Clubs,,"Advertising Club of Worcester—Pres., Harold E. King; Sec., Creighton P. Morton; Treas., Chester F. Edwards.",,
Worcester,1927,10393619,3,Agnetian Club,Clubs,,"Agnetian Club—Org. 1917. Pres., Mary G. King; Vice-Pres., Dorothy Maguire; Sec., Helen O'Brien; Club Director, Mrs. David R. Kearney. Meets second Monday of each month at 2 Foster street. Annual election in November.",,
Worcester,1927,10393619,4,Alliance Francaise,Clubs,,"Alliance Francaise—Pres., Chester Reed; Sec., Auguste J. Lecoutre; Treas., Mrs. C. F. Nevens. Meets once a month from October to May.",,
Worcester,1927,10393619,5,Amalgamated Association of Street and Electric Railway Employees of America Div. 22,Labor Organizations,,"Amalgamated Association of Street and Electric Railway Employees of America Div. 22—Org. 1893. Pres., Ernest W. Hanson; Vice Pres., Michael A. Kane; Rec. Sec., Percy G. Dew; Fin. Sec., Peter J. Rooney; Treas., Harry H. Bailey. Meets second Tuesday of each month at Labor Temple. Officers elected in December.",,
Worcester,1927,10393619,6,American Antiquarian Society,Libraries,,"American Antiquarian Society—Org. 1812. Library building, Salisbury street corner Park av., Worcester. The Library contains about one hundred and sixty thousand volumes. The amount of the various funds for different uses is about $350,000. Library hours from 9 A.M. to 5 P.M., except Saturday P.M., and Sunday. President, Waldo Lincoln, A. B., Worcester; Vice-Presidents, Arthur P. Rugg, LL. D., Worcester; Clarence W. Bowen, LL. D., New York; Sec. for Foreign Correspondence, Charles L. Nichols, M.D., Worcester; Sec. for Domestic Correspondence, Worthington C. Ford, A.M., Boston; Rec. Sec., T. Hovey Gage, A.M., Worcester; Treas., Samuel B. Woodward, M.D., Worcester; all of the above being ex-officio members of the Council, and the following Councillors; William V. Kellen, LL.B., Boston; Charles G. Washburn, A.B., Worcester; Francis H. Dewey, A.M., Worcester; Henry W. Cunningham, A.B., Boston; George P. Winship, A.M., Dover, Mass.; William H. Taft, LL.D., Washington, D. C.; Clarence S. Brigham, A.M., Worcester; George H. Blakeslee, Worcester; James B. Wilbur, Manchester, Vt.; Samuel L. Munson, Albany, N. Y. Committee of Publication, George H. Haynes, Ph.D., Worcester; Clarence S. Brigham, A.M., Worcester; Julius H. Tuttle, Boston; John H. Edmonds, Boston; Auditors, Daniel W. Lincoln, A.B., Worcester; Homer Gage, M.D., Worcester; Librarian, Clarence S. Brigham, A.M. Officers elected",,
