city,year,page,line_no,organization_name,category,sub_category,line,address,description
Little Rock,1872,14205479,5,"Pulaski, No. 2, Steam Fire Engine",Civic Organizations,,"Pulaski, No. 2, Steam Fire Engine, M. A. Duffie, Foreman; J. W. Curtis, Assistant Foreman; Joe Rinehardt, Foreman Hose; Thos. Williams, Assistant Foreman Hose; C. Alexander, Treasurer; A. Cohen, Secretary. Total number of members, 49.",,
Little Rock,1872,14205479,6,"Torrent, No. 4, Hand Engine",Civic Organizations,,"Torrent, No. 4, Hand Engine.-C. O. Brack, Foreman; C. Kumpe, Assistant Foreman; N. Gains, Foreman Hose; Wm. Codey, Assistant Foreman Hose; S. W. Holtzman, Treasurer; J. M. Blocher, Secretary. Total number of members, 54.",,
Little Rock,1872,14205479,7,Defiance Hook and Ladder Co.,Civic Organizations,,"Defiance Hook and Ladder Co., No. 1.-W. J. Murphy, Foreman; K. Kidd, First Assistant Foreman; T. A. Simmons, Second Assistant Foreman; E. Longley, Treasurer; F. R. Wilcox, Secretary. Total number of members, 40.",,
Little Rock,1872,14205479,1,Mercantile Library Association,Libraries,,"Mercantile Library Association, ORGANIZED NOVEMBER 8, 1867, Wolf Block, : ::::::: No. 111 Main street, up-stairs.",,
Little Rock,1872,14205479,2,Little Rock Chamber of Commerce -AND- MERCHANTS’EXCHANGE,Civic Organizations,,"Little Rock Chamber of Commerce -AND- MERCHANTS’EXCHANGE, Chartered by Legislature, March 18, 1867.",,
Little Rock,1872,14205479,4,Western Union Telegraph Company,Uncategorized,,"Western Union Telegraph Company, LINES THROUGHOUT THE UNITED STATES, -AND- CONNECTING LINES TO ALL PARTS OF THE WORLD.",,
Little Rock,1872,14205480,1,LITTLE ROCK DIRECTORY,Uncategorized,,LITTLE ROCK DIRECTORY.,,
Little Rock,1872,14205480,3,MEMPHIS & LITTLE ROCK RAILROAD,Uncategorized,,MEMPHIS & LITTLE ROCK RAILROAD.,,
Little Rock,1872,14205480,8,LITTLE ROCK & FORT SMITH RAILROAD,Uncategorized,,LITTLE ROCK & FORT SMITH RAILROAD.,,
Little Rock,1872,14205480,13,CAIRO & FULTON RAILROAD,Uncategorized,,CAIRO & FULTON RAILROAD.,,
Little Rock,1872,14205480,15,Little Rock Gaslight Company,Uncategorized,,Little Rock Gaslight Company.,,
Little Rock,1872,14205480,1,LITTLE ROCK BUILDING ASSOCIATION,Uncategorized,,"LITTLE ROCK BUILDING ASSOCIATION, No. 1. Incorporated December 28, 1869. Office: Room No. 3, Adams Building. Officers:-William B. Wait, President; Walter Wittenberg, Secretary; S. H. Tucker, Treasurer; W. S. Davis, Auditor; U. M. Rose, Attorney. Board of Directors :-William B. Wait, J. H. Haney, J. J. Mc-Almont, Isaac Lawrence, Gordon N. Peay, Charles F. Penzel, H. L. Fletcher.",,
Little Rock,1872,14205480,2,LITTLE ROCK BUILDING ASSOCIATION,Uncategorized,,"LITTLE ROCK BUILDING ASSOCIATION, No. 2. Incorporated November 1, 1871. Office: Room No. 3, Adams Building. Officers of the Association:-William B. Wait, President; Walter Wittenberg, Secretary; S. H. Tucker, Treasurer; John D. Kimbell, Auditor; U. M. Rose, Attorney. Board of Directors: -William B. Wait, J. H. Haney, J. J. McAlmont, Isaac Lawrence, Gordon N. Peay, Charles F. Penzel, H. L. Fletcher.",,
Little Rock,1872,14205480,3,WESTERN STAR LODGE,Secret Societies,,"Secret and Benevolent Societies. MASONIC. WESTERN STAR LODGE, NO. 2.- Meets in regular communication the First Monday in each month, at the Masonic Hall, in Kramer & Miller's building, corner Commerce and Markham streets. Jno. W. Rison, W. M.; Eph. Longley, S. W.; A. J. Thompson, J. W.; Fay Hempstead, Secretary; Albert Cohen, Treasurer.",,
Little Rock,1872,14205480,4,MAGNOLIA LODGE,Secret Societies,,"MAGNOLIA LODGE, NO. 60.-Meets in regular communication the last Monday in each month, at Masonic Hall, in the Kramer & Miller building, corner Commerce and Markham streets. Geo. E. Dodge, W. M.; John Brodie, S. W.; B. S. Johnson, J. W.; D. C. Deuell, Secretary; L. George, Treasurer.",,
Little Rock,1872,14205480,5,UNION CHAPTER,Secret Societies,,"UNION CHAPTER, No. 2.-Meets in regular convocation the Second Monday in each month, at Masonic Hall, in the Kramer & Miller building, corner Commerce and Markham streets. Sam. W. Williams, H. P.; G. H. Meade, K.; A. J. Thompson, S.; B. S. Johnson, Secretary; R. L. Dodge, Treasurer.",,
Little Rock,1872,14205480,6,OCCIDENTAL COUNCIL,Secret Societies,,"OCCIDENTAL COUNCIL, No. 1.- Meets the First Tuesday in January, April, July and October. Thos. Parsel, Th. Ill. G. M.; W. H. Fulton, Recorder.",,
Little Rock,1872,14205480,7,HUGH DEPAYEN'S COMMANDERY,Secret Societies,,"HUGH DEPAYEN'S COMMANDERY, K. T.-Meets the Third Monday in each month, at Masonic Hall, in the Kramer & Miller building, corner Commerce and Markham streets. R. L. Dodge, E. C.; John Brodie, Recorder.",,
Little Rock,1872,14205481,1,LITTLE ROCK DIRECTORY,Uncategorized,,LITTLE ROCK DIRECTORY.,,
Little Rock,1872,14205481,2,I. O. O. F.,Secret Societies,,I. O. O. F.,,
Little Rock,1872,14205481,3,"FAR WEST LODGE, NO. 1",Benevolent and Fraternal,,"FAR WEST LODGE, NO. 1.-Instituted August 12, 1839; meets every Friday evening in each week, at Odd-Fellows Hall, corner Markham and Scott streets. N. H. Burns, N. G.; A. C. Beatty, V. G.; Christian Hartwig, Secretary; Leo Pollock, Treasurer.",,
Little Rock,1872,14205481,4,"PIKE LODGE, NO. 12",Benevolent and Fraternal,,"PIKE LODGE, NO. 12.-Instituted January 3, 1857; meets every Tuesday evening in each week, same place. James N. Steelman, N. G.; E. T. Dale, V. G.; John F. Kerrott, Secretary; M. W. Case, Treasurer.",,
Little Rock,1872,14205481,5,"HARMONY LODGE, NO. 43",Benevolent and Fraternal,,"HARMONY LODGE, NO. 43. -Instituted January 1, 1872; meets every Monday evening in each week, same place. John F. Trump ler, N. G.; Wm. S. Fenton, V. G.; H. D. Hulse, Secretary; John M. Murphy, Treasurer.",,
Little Rock,1872,14205481,6,"ARKANSAS ENCAMPMENT, No. 2",Benevolent and Fraternal,,"ARKANSAS ENCAMPMENT, No. 2.-Instituted November 20, 1849; meets every First and Third Wednesday in each month, same place. N. H. Burns, Chief Pat.; H. H. Rottaken, High Priest; John F. Kerrott, Scribe; M. Navra, Treasurer.",,
Little Rock,1872,14205481,7,"FRATERNITY DEGREE LODGE, NO. 1",Benevolent and Fraternal,,"FRATERNITY DEGREE LODGE, NO. 1.-Instituted February 14, 1872; meets every Second Wednesday in each month, same place. Albert Cohen, Lect. Master; John F. Kerrott, Secretary; M. W. Case, Treasurer.",,
Little Rock,1872,14205481,9,GROVE NO. 5,Benevolent and Fraternal,,"GROVE NO. 5.- Organized April 12, 1870. Present officers: A.W. Lange, N. A.; John Reigler, V. A.; D. B. Granger, Secretary; Henry Landau, Treasurer; A. Adleman, I. G. P. D. D. A. for Arkansas, H. H. Pugh.",,
Little Rock,1872,14205481,10,"AURORA GROVE, NO. 6",Benevolent and Fraternal,,"AURORA GROVE, NO. 6.-Christian Nothwang, E. E.; Geo. Metzger, U. E. E.; A. K. Hartmann, Schriftfuehrer; A. Turkis, Schatzverwahrer. Meets every Friday night, at hall cor. Main and Second streets.",,
Little Rock,1872,14205481,11,LITTLE ROCK TURN VEREIN,Patriotic Organizations,,LITTLE ROCK TURN VEREIN.,,
Little Rock,1872,14205481,13,UNABHÆNGIGER ORDEN ROTHMÆNNER,Secret Societies,,UNABHÆNGIGER ORDEN ROTHMÆNNER.,,
Little Rock,1872,14205481,15,"ARKANSAS STAMM, No. 162",Secret Societies,,"ARKANSAS STAMM, No. 162. -А. К. Hartmann, Ober Chief; Henry Wiebold, Unter Chief; Chas. Gærte, Schriftfuehrer; Nick Kupferle, Schatzverwahrer; Joseph Meyer, Priester. Meets every Wednesday night at Rothmænner Halle, corner Second and Main strasse.",,
Little Rock,1872,14205481,16,"HERMANN STAMM, No. 165",Secret Societies,,"HERMANN STAMM, No. 165.-Organized February 6, 1872. L. Ehrenberg, Ober Chief; Ph. Hessdorfer, Unter Chief; Joseph Appel, Schriftfuehrer; Jno. M. Geyer, Schatzverwahrer; M. Navra, Priester. Meets every Tuesday night, halle corner Second and Main strasse.",,
Little Rock,1872,14205481,1,SECRET AND BENEVOLENT SOCIETIES,Benevolent and Fraternal,,SECRET AND BENEVOLENT SOCIETIES.,,
Little Rock,1872,14205481,3,"LITTLE ROCK TYPOGRAPHICAL UNION, No. 92",Labor Organizations,,"LITTLE ROCK TYPOGRAPHICAL UNION, No. 92. Organized December 5, 1866. OFFICERS:-W. B. Calhoun, President; R. S.. Woolford, Vice-President; S. W. Holtzman, Recording Secretary and Treasurer; H. S. Hascall, Financial and Corresponding Secretary; W. R. Hollingsworth, Sergeant-at-Arms. BOARD OF DIRECTORS :-R. S. Woolford, Chairman; M. R. Savage, G. E. Bass, F. M. Sarchet, S. D. McCallum.",,
Little Rock,1872,14205481,4,MEDICAL ASSOCIATION OF LITTLE ROCK AND PULASKI COUNTY,Miscellaneous,,"MEDICAL ASSOCIATION OF LITTLE ROCK AND PULASKI COUNTY. Organized 1866. Dr. W. Thompson, President; Dr. S. C. Murphy, Vice-President; Dr. E. Cross, Secretary; Dr. D. H. Dungan, Corresponding Secretary; Dr. J. B. Bond, Treasurer. MEMBERS:-Drs. R. G. Jennings, W. Thompson, J. B. Bond, S. D. Dodge, S. C. Murphy; D. H. Dungan, James A. Dibrell, Jr., E. V. Deuell, W. A. Cantrell, P. O. Hooper, George C. Hartt, C. Peyton, M. K. Starke, P. P. Burton, Jno. Kirkwood, Thos. Smith, Claiborne Watkins, C. V. Meador, Ed. Cross, A. L. Breysacher, P. Von Patten.",,
Little Rock,1872,14205481,5,ST. ANDREWS ROMAN CATHOLIC BENEVOLENT SOCIETY,Benevolent and Fraternal,,"ST. ANDREWS ROMAN CATHOLIC BENEVOLENT SOCIETY. W. N. Parish, President; Michael Mitchell, Vice-President; William H. Naulty, Secretary; Martin Sennott, Treasurer. The object of this Society is for the mutual benefit of its members, and for the purpose of Catholic charity. The following are the Aid Committee:-1st ward, Wm. McGuire, James Joyce; 2d ward, Geo. A. Hughes; 3d ward, B. Murray, Thos. Harding; 4th ward, Thos. Lafferty, Patrick Raleigh; County, Walter Bourke, Michael Hickey.",,
Little Rock,1872,14205481,6,CONCORDIA ASSOCIATION,Benevolent and Fraternal,,"CONCORDIA ASSOCIATION. Organized Nov. 1, 1869. J. Pareira, President; J. Wolf, Vice-President; M. Goldbaum, Secretary; M. Katzenstein, Treasurer; 70 members; meets First and Third Sunday evenings in the month.",,
Little Rock,1872,14205481,7,UNITED SONS OF ERIN,Benevolent and Fraternal,,"UNITED SONS OF ERIN. Organized 1872. J. M. Murphy, President; Wm. Higgins, Secretary; Matthew Duffy, Treasurer; meets every Tuesday night, at room No. 12, Dodge's building.",,
Little Rock,1873,12752707,3,Peabody School,Youth Organizations,,"Peabody School, between 4th and 5th and State and Gaines -J M G Carter, Principal. Teachers: Mrs B P Sterling, Hat-tie L Myers, Miss M E Slattery, Miss M W Stuart.",,
Little Rock,1873,12752707,4,First Ward School,Youth Organizations,,"First Ward School (colored), east end of 2d - T J Mulvany, Principal. Teachers: Miss Fannie A Couch, M W Cook",,
Little Rock,1873,12752707,5,Capitol Hill School,Youth Organizations,,"Capitol Hill School (colored), Capitol hill - R G Woods, Principal. Teacher: Miss Susan B Adams",,
Little Rock,1873,12752707,6,Union School,Youth Organizations,,"Union School (colored), 6th, between Ringo and Cross - J M Fish, Principal. Teachers: Miss Alice Jennifer, Miss Lot-tie Andrew, Helen M Burnes, Mrs II II White, Miss Jennie Clapp",,
Little Rock,1873,12752707,8,St Johns College,Uncategorized,,"St Johns College (military school). Faculty: Col O C Gray, A.M., President and Professor of Pure and Mixed Mathematics; Col L E Barber, LL.D., Professor Belles Lett-res; Lieut Col W C Parham, A.M., Professor of Greek and Latin Languages; Maj W A Banks, A.M., Professor of Meta- physics, Belles Lettres and Modern Languages; Maj Richard II Parham, Professor of Physical Science and Applied Math-ematics",,
Little Rock,1873,12752707,10,Little Rock Seminary,Welfare Organizations,,"Little Rock Seminary, Main, between 5th and 6th - Miss Clementine Snow, Principal; Miss M E Harrell, Music Teacher; Miss Lizzie Hodgson, Primary Teacher",,
Little Rock,1873,12752707,11,Mrs Parham's Private School for Girls,Youth Organizations,,Mrs Parham's Private School for Girls,,
Little Rock,1873,12752707,12,Convent of Mercy and Sisters' School,Youth Organizations,,"Convent of Mercy and Sisters' School, corner 6th and Louisiana",,
Little Rock,1873,12752707,14,Christ church,Miscellaneous,,"Christ church (Episcopal) Scott street, between 5th and 6th, Rt Rev II N Pierce, DD, LL D (bishop), rector; Rev T B Lee, M A, chaplain to the bishop and assistant rector. Services (summer) Sunday 7 a m, 11 a m and 8 p m, Wednesdays and",,
Little Rock,1873,12752707,1,Centenary Methodist Episcopal church,Churches,,"Centenary Methodist Episcopal church, Main street, between 4th and 5th, Rev J W Bushong, pastor. Services Sundays 11 a m, 7:30 pm, Sunday-school 2:30 pm, prayer-meeting 7:30 pm Thursdays.",,
Little Rock,1873,12752707,2,Presbyterian church,Churches,,"Presbyterian church, corner Scott and 5th streets, Rev S R Welch, pastor. Services summer 11 am, 8 pm, winter 10:30 a m, 7:30 pm, Sunday-school summer 9 am, winter 8:30 am, prayer-meeting summer 8 pm, winter 7:30 pm, singing Sunday 4:30 pm.",,
Little Rock,1873,12752707,3,Methodist Episcopal church south,Churches,,"Methodist Episcopal church south, 2d street, between Main and Louisiana, Rev W C Hearne, pastor. Services 11 am, 7:30 pm, Sunday-school 9 am, prayer-meeting 7:30 pm Wednesdays.",,
Little Rock,1873,12752707,4,German Lutheran church,Churches,,"German Lutheran church, corner 8th and Rock streets, Rev J H Niemann, pastor. Services 10:30 am, Sunday-school 2:30 pm.",,
Little Rock,1873,12752707,5,First Baptist church,Churches,,"First Baptist church, cor 4th and Spring streets, Rev W W Keep, pastor. Services 11 am, 7:30 pm, Sunday-school 9 am, weekly meeting Thursday night.",,
Little Rock,1873,12752707,6,Jewish synagogue,Benevolent and Fraternal,,"Jewish synagogue, Center, between 3d and 4th streets, Rev Jacob Block, rabbi. Services Friday 7 pm, Saturday 9 a m, Sunday-school Saturday 2 pm, Sunday 9 a m.",,
Little Rock,1873,12752707,7,Christian church,Churches,,"Christian church, Scott, between 3d and 4th streets, Rev J B Jones, pastor. Services Sunday summer 10:30 a m, 7:30 p m, winter 11 am, 7 pm, Sunday school 7:30 pm, prayer-meeting 7:30 pm Wednesday.",,
Little Rock,1873,12752707,8,St Andrew's cathedral (Catholic),Churches,,"St Andrew's cathedral (Catholic), cor 2d and Center streets, Rt Rev Edward Fitzgerald, Rev Patrick Reilly. Services 7:30 and 10:30 am, vespers 7:30 pm, Sunday-school 9 a m.",,
Little Rock,1873,12752707,9,Union Baptist church,Churches,,"Union Baptist church, cor 3d and Izard, no pastor.",,
Little Rock,1873,12752707,10,Spring Street ME church south,Churches,,"Spring Street ME church south, corner 12th and Spring streets, Rev Watson, pastor. Services 10:30 a m, 7:30 pm Sundays.",,
Little Rock,1873,12752707,11,Bethel A ME church,Churches,,"Bethel A ME church, Rev J T Jenifer, pastor, cor 9th and Spring.",,
Little Rock,1873,12752707,12,ME church,Churches,,"ME church, cor 8th and Broadway.",,
Little Rock,1873,12752707,13,Baptist church,Churches,,"Baptist church, Rev R B White, pastor, Gaines street, between 7th and 8th.",,
Little Rock,1873,12752707,14,AME church,Churches,,"AME church, Rev Cumberland and Rock.",,
Little Rock,1873,12752708,1,LITTLE ROCK CITY DIRECTORY,Uncategorized,,LITTLE ROCK CITY DIRECTORY.,,
Little Rock,1873,12752708,2,FIRE DEPARTMENT,Uncategorized,,FIRE DEPARTMENT.,,
