city,year,page,line_no,organization_name,category,sub_category,line,address,description
Topeka,1868,140,3,HOPE LODGE,Benevolent and Fraternal,,"INDEPENDENT ORDER of GOOD TEMPLARS. : HOPE LODGE, NO., 75. Meets at Odd Fellow's Hall, Thursday evening of each week. S. A. Randlett, C. T.; Mrs. H. Evarts, V. T.; Basil McKee, R. C.; Mrs. McKee, Treas.; Miss M. A. Cowan, I. G.; George S. Evarts, O. G.",,
Topeka,1868,140,4,JOHN BROWN LODGE,Secret Societies,,"JOHN BROWN LODGE, NO. 74, (colored). Meets every Wednesday evening, at Odd Fellow's Hall. H. G. Lett, C. T.; Mrs. M. A. Lett, V. T.; J. C. Miller, R. C.; Mrs. A. M. Samuels, Treas.; Amanda Ramsey, I. G.; Andrew Steele, O. G.",,
Topeka,1868,140,6,SHABNEE BASE CLUB,Clubs,,"SHABNEE BASE CLUB. Meets monthly, at the office of J. D. Gilchrist, over Giles Bank. T. J. Anderson, President; D. W. Cox, Vice President; L. Hanback, Secretary, Thomas Cleland, Treasurer: Charles N. Rix, Captain 1st nine; T. J. Anderson, Captain 2nd nine.",,
Topeka,1868,140,7,CAPITOL BASE BALL CLUB,Clubs,,"CAPITOL BASE BALL CLUB. Organized, August, 1867. Meets First and Third Monday of each month. William Griffith, President; O. F. Marks, Vice President; J. Farran, Secretary; G. Butts, Treasurer; O. F. Marks, Captain 1st nine; C. Spencer, Captain 2nd nine.",,
Topeka,1868,142,1,KANSAS VALLEY NATIONAL BANK,Uncategorized,,KANSAS VALLEY NATIONAL BANK.,,
Topeka,1868,142,2,GILES & CO.'S BANK,Uncategorized,,GILES & CO.'S BANK.,,
Topeka,1868,142,3,STATE FIRE INSURANCE COMPANY,Uncategorized,,STATE FIRE INSURANCE COMPANY.,,
Topeka,1868,142,4,HOME INSURANCE COMPANY,Uncategorized,,HOME INSURANCE COMPANY.,,
Topeka,1868,142,5,NORTH WESTERN HORSE INSURANCE CO,Uncategorized,,NORTH WESTERN HORSE INSURANCE CO.,,
Topeka,1868,142,1,TOPEKA CITY DIRECTORY,Uncategorized,,TOPEKA CITY DIRECTORY.,,
Topeka,1868,142,2,KANSAS STATE HISTORICAL SOCIETY,Uncategorized,,KANSAS STATE HISTORICAL SOCIETY.,,
Topeka,1868,142,7,TOPEKA BRIDGE COMPANY,Uncategorized,,TOPEKA BRIDGE COMPANY.,,
Topeka,1868,142,11,KANSAS STATE TEMPERANCE SOCIETY,Uncategorized,,KANSAS STATE TEMPERANCE SOCIETY.,,
Topeka,1868,142,15,CICERONIAN SOCIETY,Youth Organizations,,CICERONIAN SOCIETY.,,
Topeka,1868,144,1,TOPEKA CITY DIRECTORY,Uncategorized,,TOPEKA CITY DIRECTORY.,,
Topeka,1868,144,5,GRAND ARMY of the REPUBLIC,Patriotic Organizations,,"GRAND ARMY of the REPUBLIC. Meets in Odd Fellow's Hall, on the Second and Fourth Friday evenings of each month. Lewis Hanback, P. C.; Charles W. Hayes, S. V. C.; Henry L. Isbell, J. V. C.; Samuel McFadden, P. Q. M.; T. S. Williams, Orderly.",,
Topeka,1868,144,7,YOUNG MEN'S CHRISTIAN ASSOCIATION,Youth Organizations,,"YOUNG MEN'S CHRISTIAN ASSOCIATION. Organized in March, 1868. Rooms, SE corner Kansas and Sixth Avenues. Peter McVicar, President; Perley M. Griffin, Vice President; W. I. Stringham, Corresponding Secretary; J. E. Cleland, Recording Secretary; W. Stagg, Treasurer.",,
Topeka,1868,144,8,WOMEN'S SUFFRAGE ASSOCIATION,Civic Organizations,,"WOMEN'S SUFFRAGE ASSOCIATION. Organized, February, 1868. Meets every alternate Friday evening. Miss Ellen Morris, President; Mrs. S. A. Howard and Miss E. Henry, Secretaries; Mrs. E. A. Sain, Treasurer.",,
Topeka,1868,144,1,TOPEKA CITY DIRECTORY,Uncategorized,,TOPEKA CITY DIRECTORY.,,
Topeka,1868,144,3,SHAWNEE COUNTY AGRICUTURAL SOCIETY,Civic Organizations,,"SHAWNEE COUNTY AGRICUTURAL SOCIETY. Officers. I. N. Robers, President; F. R. Foster, Vice President; A. J Huntoon, Treasurer; H. T. Beman, Secretary.",,
Topeka,1868,144,4,TOPEKA TURNERS ASSOCIATION,Civic Organizations,,"TOPEKA TURNERS ASSOCIATION. Meets every First and Third Sunday of each month. Hugo Kullak, President; Fred. Heimpel, Vice President; Charles F. Schmidt, Recording Secretary; John Lahmer, Corresponding Secretary; John Schaffer, Treasurer; Philip Moeser, 1st Turnwart; Ferd. Fenskey, 2nd Turnwart.",,
Topeka,1868,144,5,TOPEKA REPUBLICAN CLUB,Civic Organizations,,"TOPEKA REPUBLICAN CLUB. Meets every Saturday evening, at the U. S. Court Room. Joel Huntoon, President; W. Fred Baker, Secretary.",,
Topeka,1868,144,6,TOPEKA BRASS BAND,Clubs,,"TOPEKA BRASS BAND. A. D. Batty, Leader; S. R. Remmington, 1st B flat; W. Taylor, 1st Alto; George Chase, 2nd Alto; W. J. Stagg, 2nd Alto; Samuel Hall, Ist Tenor; George Crane, 2nd Tenor; D. Batty. Barrytone; G. O. Wilmarth, 1st Base; C. A. Metcalf, 1st Tuba; J. A. Polley, 2nd Tuba; George Finch, Bass Drum; J. Downing, Tenor Drum. Room, 3d floor, Ritchie Block.",,
Topeka,1872,178,2,CITY REGISTER,Uncategorized,,CITY REGISTER.,,
Topeka,1872,178,3,PROBATE COURT,Uncategorized,,PROBATE COURT.,,
Topeka,1872,178,6,SUPREME COURT,Uncategorized,,SUPREME COURT.,,
Topeka,1872,178,12,FEDERAL COURTS,Uncategorized,,FEDERAL COURTS.,,
Topeka,1872,178,13,UNITED STATES DISTRICT COURT,Uncategorized,,UNITED STATES DISTRICT COURT.,,
Topeka,1872,178,21,UNITED STATES CIRCUIT COURT,Uncategorized,,UNITED STATES CIRCUIT COURT.,,
Topeka,1872,178,26,KANSAS STATE GOVERNMENT,Uncategorized,,KANSAS STATE GOVERNMENT.,,
Topeka,1872,178,18,THE CAPITOL BANK OF TOPEKA,Uncategorized,,"THE CAPITOL BANK OF TOPEKA Was organized and went into operation in September, 1871.",,
Topeka,1872,178,22,CITIZENS' BANK,Uncategorized,,CITIZENS' BANK.,,
Topeka,1872,180,4,KANSAS VALLEY NATIONAL BANK OF TOPEKA,Uncategorized,,KANSAS VALLEY NATIONAL BANK OF TOPEKA.,,
Topeka,1872,180,7,ΤΟΡΕΚΑ ΝΑTIONAL BANK,Uncategorized,,ΤΟΡΕΚΑ ΝΑTIONAL BANK.,,
Topeka,1872,180,1,TOPEKA BANK AND SAVINGS INSTITUTION,Uncategorized,,"TOPEKA BANK AND SAVINGS INSTITUTION. This banking institution was incorporated, organized and commenced business on the first day of January, A. D. 1869, with a capital stock of $150,000, and a paid up capital of $37,500, and an individual liability of $300,000. On the first day of January, 1870, the paid up capital was increased to $45,000. During the year 1871 the paid up capital was increased to $60,000, and the capital stock was increased to $160,000. On the first day of January, 1872, the paid up capital was increased to $80,000. At this writing-November 1, 1872-the paid up capital is $160,000. The stockholders are among the wealthiest and best business men of the city. Since the first day of January, 1871, the bank has been under the following management: President, Jacob Smith; Vice President, George W. Veale; Secretary and Cashier, John R. Mulvane; Assistant Cashier, Byron Roberts. The above is a brief history of one of the best banking institutions of our growing and prosperous city. Keeping pace with the demands of business, the paid up capital has constantly been increased, until it has the largest paid up capital of any bank in the State. The unparalleled success of this banking house for the past two years reflects credit upon its management and deservedly raises it high in public favor. With daily deposits of $250,000, and a rapidly increasing business, with less than four years of an existence, it presents a financial success equaled by few and excelled by none. (See card on cover.)",,
Topeka,1872,180,2,THE SHAWNEE COUNTY BANK,Uncategorized,,"THE SHAWNEE COUNTY BANK. This bank was organized in June last, and on the first day of July opened for business in their temporary office, corner Fifth street and Kansas avenue. W. D. Terry, who is very widely known as a man of means and excellent business foresight, was chosen President, and Benjamin Haywood, formerly of Comstock & Haywood, of St. Louis, and for the last four years a resident and successful merchant of Topeka, was elected Vice President. The Cashier, G. F. Parmelee, is an experienced officer, having been in the banking business a greater part of the time since 1867, and prob-",,
Topeka,1872,182,1,CITY REGISTER,Uncategorized,,CITY REGISTER.,,
Topeka,1872,182,4,Pullman Sleeping Car Office at the Union Depot,Uncategorized,,"Pullman Sleeping Car Office at the Union Depot, North Topeka. T. J. A., agent.",,
Topeka,1872,182,6,FIRST BAPTIST CHURCH,Churches,,FIRST BAPTIST CHURCH.,,
Topeka,1872,182,1,KANSAS PACIFIC,Uncategorized,,The KANSAS PACIFIC is the most Direct Road to San Francisco and Pacific Coast.,,
Topeka,1872,182,2,CITY REGISTER,Uncategorized,,CITY REGISTER.,,
Topeka,1872,182,4,SECOND BAPTIST,Churches,,"SECOND BAPTIST, (COLORED), Is located on the north side of Tenth avenue, between Madison and Jefferson streets. (History not furnished.)",,
Topeka,1872,182,5,BAPTIST CHURCH,Churches,,"BAPTIST CHURCH, (OF NORTH ΤΟΡΕΚА.) This church is located on the northeast corner of Harrison and Laurent streets. (History not furnished.)",,
Topeka,1872,182,6,CHURCH OF THE ASSUMPTION,Churches,,"CHURCH OF THE ASSUMPTION, (CATHOLIC.) This church, situated on the corner of Jackson street and Eighth avenue, was commenced by Rev. Jas. H. Defouri, in August, 1862. On Christmas day, of the same year, service was held in it for the first time. It was solemnly dedicated to God by Rt. Rev. J. B. Miege, under the title of Church of the Assumption, on the 16th of August. 1863. In 1865 Father Defouri was sent to Europe on business connected with the diocese of Kansas, and services were held during his absence by Rev. Elmira Fourmont. On his return, July 27, 1866, he resumed his charge, having for assistant, Rev. Eugene Bononcini. In the meantime, F. Defouri opened the Theological Seminary on the first of September, 1866, and there young men are trained up in all the courses, from the young commencer to the highest branches of philosophy and theology. In July, 1868, F. Bononcini was removed to Fort Scott, and Rev. Felix Swembergh acted as assistant. In July, 1869, Rev. Sebastian Favre assumed the chairs of philosophy and divinity; and thus this institution has flourished under the very shadow of the church, and is one of our Topeka",,
Topeka,1872,184,2,Theological Seminary,Uncategorized,,"institutions. We heard that the Theological Seminary was to be removed to Leavenworth, on account of being cramped in the growing city. Should F. Defouri obtain a few acres of land adjoining the city, he would build there the Seminary.",,
Topeka,1872,184,4,FIRST CONGREGATIONAL,Churches,,"FIRST CONGREGATIONAL. Corner Seventh and Harrison streets, Rev. L. Blakesley, pastor.",,
Topeka,1872,184,5,Old Constitution Hall,Benevolent and Fraternal,,"On October 14, 1855, nine persons met in a small cabin to consult in reference to the formation of an Anti-Slavery Congregational Church. The organization proper was effected in ""Old Constitution Hall,"" July 14, 1856. Rev. L. Bodwell preached the first sermon, as stated supply, October 26, 1856, and continued to minister to the church and people until the spring of 1860, at which time he resigned. In October, 1860, the church called Rev. P. McVicar. In May, 1861, he was ordained as pastor of the church, and continued in that relation until July, 1866. Rev. L. Bodwell was again invited as pastor in the fall of 1866, and labored as such until the summer of 1869, at which time Rev. J. G. Merrill was invited to become the pastor of the church. After filling that position for one year, he was appointed to the Superintendency of Home Missions for the State, and was succeeded in October, 1870, by Rev. L. Blakesley, the present pastor.",,
Topeka,1872,184,7,SECOND CONGREGATIONAL,Churches,,"SECOND CONGREGATIONAL, (COLORED), Is situated on Kansas avenue, between Seventh street and Eighth avenue, and is presided over by Rev. Hardy Mobley. The church was organized on the twenty-second day of March, 1863, and was incorporated July 16, 1866. The trustees for the present year are: Emery Kirk, C. Solomon and J. Waddle.",,
Topeka,1872,184,8,"FIRST CONGREGATIONAL, (NORTH TOPEKA)",Churches,,"FIRST CONGREGATIONAL, (NORTH TOPEKA), Was organized in June, 1869, Rev. T. W. Jones, pastor.",,
Topeka,1872,184,1,TOPEKA CITY DIRECTORY,Uncategorized,,TOPEKA CITY DIRECTORY,,
Topeka,1872,184,4,The HOWE Sewing Machine,Uncategorized,,"The HOWE Sewing Machine. The latest and best production of ELIAS HOWE, Jr. This Machine received the only Premium offered by the Kansas State Board of Agriculture, at the State Fair held at Topeka, Kansas, September, 1872. Beauty and Excellence of Stitch-Strength, Firmness and Durability of Seam-Economy of Thread-Attachments and wide range of application to purposes and materials, make this Machine the GRANDEST TRIUMPH of Inventive Genius.",,
Topeka,1872,184,5,MASON & WRIGHT,Uncategorized,,"MASON & WRIGHT, Agents, 155 Kansas Avenue, Topeka, Kan",,
Topeka,1872,184,6,THOMAS ARCHER,Uncategorized,,"THOMAS ARCHER, ATTORNEY at LAW AND COLLECTING AGENT, Office over 187 Kansas Ave., TOPEKA, KANSAS.",,
Topeka,1872,189,4,E. A. SMITH & CO.,Uncategorized,,E. A. SMITH & CO.,,
Topeka,1872,189,13,S. RAIN & CO.,Uncategorized,,"S. RAIN & CO., Proprietors,",,
Topeka,1872,189,3,GRACE CHURCH,Churches,,"GRACE CHURCH. The mission to Topeka was begun by Rev. Charles Calloway in the year 1857. The parish was organized with about twelve communicants in 1860. Rev N. O. Preston had charge of the church for three years previous to 1864, during which time the church edifice was built and so far completed as to be open for divine service. Rev. J. N. Lee was rector of the church from June, 1865, to June, 1869, when he resigned, and Rev. Charles Stewart was called to succeed him. Mr. Stewart's connection with the parish terminated in March, 1871. For seven months the church was without a settled rector, although services were kept up by Rev. D. O. Kellogg, of Lawrence, who officiated with great acceptance. In the fall of 1871, Rev. John Bakewell, of Atchison, was called to the rectorship, and is now in charge of the church. The church, a neat stone building, accommodating about three hundred worshippers, has been finished, except the tower, and neatly fenced and improved. It is located on the southwest corner of Seventh and Jackson streets.",,
Topeka,1872,190,1,T. J. ANDERSON,Uncategorized,,"The K. P. is the Best and Quickest Route East. T. J. ANDERSON, agent, Topeka.",,
Topeka,1872,190,2,CITY REGISTER,Churches,,"CITY REGISTER, 1858-A. Still, presiding elder; J. Y. Holliday, pastor.",,
Topeka,1872,190,3,Joseph Denison,Churches,,"1859-Joseph Denison, presiding elder; Ira Blackford, pastor.",,
Topeka,1872,190,4,Joseph Denison,Churches,,"1860-Joseph Denison, presiding elder; Ira Blackford, pastor. Church building commenced.",,
Topeka,1872,190,5,John Paulson,Churches,,"1861-J. Shaw, presiding elder; John Paulson, pastor.",,
Topeka,1872,190,6,John Paulson,Churches,,"1862-W. R. Davis, presiding elder; John Paulson, pastor.",,
Topeka,1872,190,7,Thomas A. Parker,Churches,,"1863-Strange Brooks, presiding elder; Thomas A. Parker, pastor.",,
Topeka,1872,190,8,Thomas A. Parker,Churches,,"1864-H. D. Fisher, presiding elder; Thomas A. Parker, pastor.",,
Topeka,1872,190,9,H. D. Fisher,Churches,,"1865-H. D. Fisher, presiding elder; John D. Knox, pastor.",,
Topeka,1872,190,10,H. D. Fisher,Churches,,"1866-H. D. Fisher, presiding elder; John D. Knox, pastor.",,
Topeka,1872,190,11,H. D. Fisher,Churches,,"1867-H. D. Fisher. presiding elder; John D. Knox, pastor. Church steeple finished, clock put in, and church generally improved.",,
Topeka,1872,190,12,W. R. Davis,Churches,,"1868-W. R. Davis, presiding elder; T. J. Leak, pastor.",,
Topeka,1872,190,13,W. R. Davis,Churches,,"1869-W. R. Davis, presiding elder; T. J. Leak, paster.",,
Topeka,1872,190,14,W. R. Davis,Churches,,"1870-W. R. Davis, presiding elder; T. J. Leak, pastor. Church building enlarged and gallery put in.",,
Topeka,1872,190,15,D. P. Mitchell,Churches,,"1871-W. R. Davis, presiding elder; D. P. Mitchell, pastor.",,
Topeka,1872,190,16,J. L. Shellabarger,Churches,,"1872-J. Boynton, presiding elder; D. P. Mitchell, pastor; J. E. Rudisell, local preacher; R. D. Coldren, W. Curry, A. J. Ryan, A. Stutson, J. B. Durham, C. G. Howard, J. L. Shellabarger and G. M. Noble, trustees; W. D. Gossett, Sunday School superintendent.",,
Topeka,1872,190,17,Rev. Charles J. Lovejoy,Churches,,"M. E. CHURCH. (OF NORTH TOPEKA). Rev. Charles J. Lovejoy, pastor. The church is located on Van Buren street between Norris and Laurent streets.",,
Topeka,1872,190,18,Rev. W. Wells,Churches,,"M. E. CHURCH, (COLORED,) Situated on Madison street between First avenue and Second street. Rev. W. Wells, pastor.",,
Topeka,1872,190,1,FIRST PRESBYTERIAN CHURCH,Churches,,FIRST PRESBYTERIAN CHURCH.,,
Topeka,1872,190,3,SPIRITUALISTS,Benevolent and Fraternal,,SPIRITUALISTS.,,
Topeka,1872,192,2,United Brethren Church,Churches,,"United Brethren Church is located on the corner of Van Buren and Fourteenth streets, Rev. Loren G. Cowdry, pastor. It was organized July, 1869, with eight members. In the fall of the same year they commenced the erection of the church building, 30x45 feet, which was completed the following summer. There are now on the roll eighty members. Friends visiting the city are cordially invited to attend.",,
Topeka,1872,192,3,United Presbyterian,Churches,,"United Presbyterian. This Church, just completed, is located on the corner of Eighth and Topeka ave. (No history furnished.)",,
Topeka,1872,192,4,Unitarian Society,Churches,,"Unitarian Society. The First Unitarian Society was temporarily organized in August, 1871, articles of association adopted, minister",,
Topeka,1872,192,1,CITY REGISTER,Uncategorized,,CITY REGISTER.,,
Topeka,1872,192,3,Unitarian Hall,Churches,,"The officers of the society are: Rev. Geo. Patton, minister; C. Reed, H. Bartling, R. H. C. Searle, Mrs. A. P. Wilder and E. S. Robinson, board of trustees; A. P. Wilder, secretary and treasurer. Place of worship, Unitarian Hall, Kansas avenue, near the corner of Eighth avenue.",,
Topeka,1872,192,4,Kansas Pacific,Uncategorized,,The Kansas Pacific is the Only Route to Denver. Baggage Checked Through.,,
Topeka,1872,192,14,WASHBURNE HIGH SCHOOL,Uncategorized,,WASHBURNE HIGH SCHOOL.,,
Topeka,1872,192,16,LINCOLN SCHOOL,Uncategorized,,LINCOLN SCHOOL.,,
Topeka,1872,192,18,HARRISON STREET SCHOOL,Uncategorized,,HARRISON STREET SCHOOL.,,
Topeka,1872,194,13,COLLEGE OF THE SISTERS OF BETHANY,Uncategorized,,COLLEGE OF THE SISTERS OF BETHANY.,,
Topeka,1872,194,2,WASHBURN COLLEGE,Uncategorized,,WASHBURN COLLEGE.,,
Topeka,1872,196,3,Commonwealth Printing Company,Uncategorized,,"THE COMMONWEALTH, Established May 1, 1869, by Prouty & Davis. In Decem- ber, 1871, the Commonwealth Printing Company was formed, with S. S. Prouty as President, S. D. Macdonald, Secretary, and F. L. Crane, Treasurer.",,
Topeka,1872,196,5,The Commonwealth,Uncategorized,,"The capital stock of the company is $50,000. The material in the office cost $45,000. It has six steam presses and the most complete book and job printing establishment in the West. The Commonwealth is the official paper of the State. The President of the company, S. S. Prouty, is State Printer.",,
Topeka,1872,196,6,HOME INSURANCE COMPANY OF TOPΕKΑ,Uncategorized,,"HOME INSURANCE COMPANY OF TOPΕKΑ. This company was organized February 28, 1868, with an authorized capital of $150,000, ten per cent. of which was paid up in cash. Subsequently, on April 14th, 1869, the authorized capital was increased to $300,000.",,
Topeka,1872,198,8,CITIZENS' BUILDING AND SAVINGS ASSOCIATION OF TOPEKA,Uncategorized,,"CITIZENS' BUILDING AND SAVINGS ASSOCIATION OF TOPEKA, Incorported under the laws of the State of Kansas, capital stock $200,000, divided into 400 shares of $500 each.",,
Topeka,1872,198,10,TOPEKA GAS LIGHT COMPANY,Uncategorized,,"TOPEKA GAS LIGHT COMPANY, Incorporated under the laws of the State, December 2, 1868.",,
Topeka,1872,198,12,THE KANSAS MAGAZINE,Uncategorized,,"THE KANSAS MAGAZINE, A monthly literary publication, commenced January 1, 1872; Kansas Magazine Company, publishers; Henry King, editor; James W. Steele, assistant editor and business manager.",,
Topeka,1872,198,1,UNION HOTEL COMPANY,Uncategorized,,"UNION HOTEL COMPANY, Was incorporated April 26, 1871, for the purpose of erecting a union hotel and depot in North Topeka. The hotel, which is a four story brick building, 45x140 feet, contains 80 rooms, and is leased for a term of years to H- D. McMeekin & Son. The officers of the company for the present year are: Daniel M. Adams, President; Robert H. Waterman, Secretary; John A. Moss, Treasurer; D. M. Adams, Charles N. Rix, Robert Waterman, E. W. Baker, John A. Moss, G. C. Clemens and Earnest Weinberger, Board of Directors.",,
Topeka,1872,198,2,KANSAS STAATS ZEITUNG PRINTING COMPANY,Uncategorized,,"KANSAS STAATS ZEITUNG PRINTING COMPANY, Was organized and incorporated June, 1872. A. Thoman, President; C. Krieper, Secretary and Treasurer; C. Krieper and W. A. Bourgard, Business Managers.",,
Topeka,1872,198,3,LAWRENCE & TOPEKA COAL COMPANY,Uncategorized,,"LAWRENCE & TOPEKA COAL COMPANY, Was incorporated April, 1872, with the following officers and directors: R. B. Gemmell, Lawrence, President; H. Bartling, Topeka, Vice President; Edwin Scott, Topeka, Secretary; A. Stutson, Topeka, Treasurer; A. Stutson, R. B. Gemmell, John R. Campbell, C. W. Adams, Edwin Scott, H. R. Rowley, J. M. Billingsley and John A. Gray, Directors.",,
Topeka,1872,198,5,THE KANSAS COMMONWEALTH,Uncategorized,,"THE KANSAS COMMONWEALTH. Daily and weekly, pass by the Commonwealth Printing Company, 110 and 127 Klee avenue.",,
Topeka,1872,198,6,THE CAPITAL CITY NEWS,Uncategorized,,"THE CAPITAL CITY NEWS. Published every evening excepted by the News Cooperative Association J. Waters, Editor; L. Mohnson, Secretary; W. xx, Tenerecord building, over",,
Topeka,1872,200,1,CITY REGISTER,Uncategorized,,CITY REGISTER.,,
Topeka,1872,200,2,THE KANSAS STATE RECORD,Uncategorized,,THE KANSAS STATE RECORD.,,
Topeka,1872,200,3,THE NORTH TOPEKA TIMES,Uncategorized,,THE NORTH TOPEKA TIMES.,,
Topeka,1872,200,4,KANSAS STAATS ZEITUNG,Uncategorized,,KANSAS STAATS ZEITUNG.,,
Topeka,1872,200,5,KANSAS MAGAZINE,Uncategorized,,KANSAS MAGAZINE.,,
Topeka,1872,200,6,KANSAS EDUCATIONAL JOURNAL,Uncategorized,,KANSAS EDUCATIONAL JOURNAL.,,
