city,year,page,line_no,organization_name,category,sub_category,line,address,description
Birmingham,1899,10,14,Davidson Lodge No. 31,Benevolent and Fraternal,,"Davidson Lodge No. 31.-Meets at Magnolia Hall 2nd and 4th Thursday; H. M. Beek, P. M. W.; Т. Н. Spencer, M. W.; R. P. Durham, F; L. B. Shelton, O.; T. A. Schoolar, R.; A. E. Atwater, F.; Wm. Redd, R.",,
Birmingham,1899,10,15,ANCIENT ORDER OF HIBERNIANS,Benevolent and Fraternal,,ANCIENT ORDER OF HIBERNIANS.,,
Birmingham,1899,10,16,"Ancient Order of Hibernians, Lodge No. 3",Benevolent and Fraternal,,"Ancient Order of Hibernians, Lodge No. 3.-Meets every second and fourth Sunday of each month at St. Paul's Hall; H. Gribbon, president; J. P. Glochlin, re- cording secretary; J. J. Kennedy, financial secretary; D. Ward, treasurer.",,
Birmingham,1899,10,17,"Ancient Order of Hibernians, Lodge No. 2",Benevolent and Fraternal,,"Ancient Order of Hibernians, Lodge No. 2.-Meets first and third Sundays of each month at St. Paul's Hall; J. J. Curran, president; P. O'Hare, vice-president; W. H. Cutliff, recording seeretary; B. B. Martin, financial secretary; M. Maloney, treasurer.",,
Birmingham,1899,10,18,"Ancient Order of Hibernians, Lodge No. 1",Benevolent and Fraternal,,"Ancient Order of Hibernians, Lodge No. 1. (Pratt City).-Meets first and third Sundays in each month; Wm. Grady, president; O'Hare, vice-president; C. F. Vallely, recording seeretary: Patrick Hannigan, treas,",,
Birmingham,1899,11,1,Catholic Knights of America,Benevolent and Fraternal,,"C. K. of A. Catholic Knights of America. Meets at St. Paul's parsonage fourth Sunday in each month; J. I. Tomerlin, president; J. L. Welch, vice-president; John Dillon, secretary; Rev. Patrick O'Reilly, treasurer and spiritual director.",,
Birmingham,1899,11,2,Birmingham Lodge No. 79,Benevolent and Fraternal,,"ELKS. (Hall N. 20th cor. 3rd ave.) Birmingham Lodge No. 79. B. P. O. E-Meets every Tuesday night; R. F. Beasley, E. R.; W. P. MeCrossin, secy.; John G. Brady, D. D.",,
Birmingham,1899,11,3,FRATERNAL MYSTIC CIRCLE,Secret Societies,,"FRATERNAL MYSTIC CIRCLE. Bon-Ami Ruling No. 497-Metts at 2007 2nd ave., second and fourth Friday nights of each month; C. A. Moffett, R.; M. J. Collins, Ree.; John M. Watson, Col.",,
Birmingham,1899,11,4,"Portia Mystic Cirele, No. 600",Benevolent and Fraternal,,"Portia Mystic Cirele, No. 600.-Meets third Friday at Odd Fellows Hall; W. K. Brown, W. R.; J. K. Broek- man, W. Ree.; J. D. Elliott, W. C.",,
Birmingham,1899,11,5,"George A. Custer Post, No. 1",Patriotic Organizations,,"G. A. R. George A. Custer Post, No. 1. Organized 1886; meets second and fourth Tuesdays at B. of L. E. Hall; A. N. Ballard, C.; E. D. Bacon, Adjt.",,
Birmingham,1899,11,6,"Geo. H. Thomas Camp, No. 1, Sons of Veterans",Patriotic Organizations,,"Geo. H. Thomas Camp, No. 1, Sons of Veterans.- Charles Morgaridge, captain; V. Gibb Jr., first lieuten- ant; J. J. Durfield, second lieutenant; J. J. Durfield and Charles Larimore, delegates to the division encampment; S. J. Rutledge and E. J. Hudlow, alternates,",,
Birmingham,1899,11,7,Headquarters G. A. R. Department of Alabama,Patriotic Organizations,,"Headquarters G. A. R. Department of Alabama.-- Meets annually; A. G. Bethard, Dept. C.: E. D. Bacon, Asst. Adj. Gen.; E. Birchenough, Asst. Q. M. Gen.",,
Birmingham,1899,11,8,FRATERNAL UNION OF AMERICA,Benevolent and Fraternal,,"FRATERNAL UNION OF AMERICA. Empire Lodge No. 78. Meets at Odd Fellows Hall every second and fourth Thursday nights; Dr. E. A. Wilson, F. M.; A. A. Jones, justice; Mims Davis, pro- tector; J. A. Zinszer, truth; J. M. Leigh, merey; Esear Floyd, sery.; J. W. Beard, treas.; 8. O. Griffith, E. L. Bridges, F. D. Squires, trustees,",,
Birmingham,1899,11,9,"Birmingham Lodge No. 368, I. O. B. R",Benevolent and Fraternal,,"HEBREW. Birmingham Lodge No. 368, I. O. B. R.-Meets Y. M. H. A. hall every first and third Sundays; J. Rich, prest.; H. Lowenthal, v-prest.; E. Gusfield, seey.: B. Steiner, treas.; Gus, Rotholz, monitor.",,
Birmingham,1899,11,1,Tecumseh Tribe No. 21,Secret Societies,,"Tecumseh Tribe No. 21. Meets 1909 1st ave. every Thursday night; J. Burger, sachem; M. S. Blank, C. of R.; T. W. Morefield, K. of W.",,
Birmingham,1899,11,2,"Agawam Tribe, No. 42",Secret Societies,,"Agawam Tribe, No. 42. Meets 1909) Ist ave. every Wednesday night; Porter, sachem; W. Wilson, C. of R.; Chas. Hartwell, K. of W.",,
Birmingham,1899,11,3,"Avondale Lodge, No. 108",Benevolent and Fraternal,,"Avondale Lodge, No. 108. Meets at Moore's Hall every Thursday 7 p. m.; D. B. Gaines, N. G.; F. A. Stewart, V. G.; C. H. Hendricks, R. S.; W. R. Lyle, F. S.; J. P. Monerief, Treas.",,
Birmingham,1899,11,4,"Birmingham Lodge, No. 112",Secret Societies,,"Birmingham Lodge, No. 112.-Meets every Friday night at Old Fellows Hall; D. S. James, N. G.; A. Ca- leer, V. G.; I. J. Rittenberry, Seey.",,
Birmingham,1899,11,5,"Triple Link, No. 150",Secret Societies,,"Triple Link, No. 150. Meets at Stoberts Hall 21st ave., North Birmingham, Thursdays at 7:30 p. m.",,
Birmingham,1899,11,6,"Birmingham Encampment, No. 21",Secret Societies,,"Birmingham Encampment, No. 21. Meets second and fourth Wednesdays at Odd Fellows Hall; H. М. Austin, C. P.; C. G. Gauden, Scribe.; E. Erswell, Treas.",,
Birmingham,1899,11,7,"Christine Rebekah Lodge, No. 17",Benevolent and Fraternal,,"Christine Rebekah Lodge, No. 17, D. of R-Meets each second and fourth Monday nights at Odd Fellows Hall; Miss Mary Jones, N. G.; J. A. McDougal, Seey.; D. B. Luster, Treas",,
Birmingham,1899,11,8,"Fidelia Lodge, No. 125",Secret Societies,,"Fidelia Lodge, No. 125. Meets at Beggs Hall, Wood- lawn, every Friday night.",,
Birmingham,1899,11,9,"Magnolia Lodge, No. 121",Secret Societies,,"Magnolia Lodge, No. 121. Meets at Magnolia Hall every Monday night; E. P. Triplett, N. G.; M. S. Blank, V. G.; C. S. Gordon, Ree. Seey.; H. M. Austin, P. S.; T. Williams, Treas,",,
Birmingham,1899,11,10,"Mineral City Lodge, No. 74",Secret Societies,,"Mineral City Lodge, No. 74.-Meets every Tuesday night at Odd Fellows Hall; J. W. Hodges, N. G.; J. J. Mitchell, V. G.; M. G. Rushton, secretary; E. Erswell, Treasurer: George Huddleston, grand representative; M. C. Faulk, alternate representative.",,
Birmingham,1899,11,11,"Grand Encampment, I. O. O. F.",Secret Societies,,"Grand Encampment, I. O. O. F.-Meets Monday be fore second Tuesday in May of each year; J. C. Jones, G. P.; H. C. Weaver, G. S.; E. E. Erswell, G. T.",,
Birmingham,1899,11,12,Grand Lodge of Alabama,Secret Societies,,"Grand Lodge of Alabama. Meets annually; Grand Master: J. H. Donahoo, of Oneonta; Deputy Grand Master: J. Pepperuran, of Montgomery; Grand War- den: W. S. Lewis, of Mobile: Grand Secretary: Н. С.",,
Birmingham,1899,12,2,Avondale Lodge,Secret Societies,,"Avondale Lodge, No.-. Meets at Moores Hall every second and fourth Thursdays at 7:30 p. m.; H. Bogg, D.; S. R. Caffee, V. D.; S. J. Erkhert, A. D.; E. H. Tomlinson, chaplain; C. W. Moss, F. R.; J. R. Ellard, R. D.; J. A. Wilson, G.; J. A. Faulkner, Treas,",,
Birmingham,1899,12,3,Odd Fellows hall,Secret Societies,,"Demeree Lodge, No. 3945.-Meets at Odd Fellows hall second and fourth Monday nights; E. Floyd, D.; J. W. Lee, P. D.; J. M. Leigh, V. D.; J. H. Miller, A. D., J. M. Sheldon, Reporter; Wm. Childers, F. M.; Т. J. Carson, Treas.; G. A. Sharits, Chaplain; J. A. Zinszer, Guide; J. W. Withers, Guard; J. M. Oliver, Sentinel; W. H. Hitt, G. Armstrong, J. H. Holcombe, Trustees.",,
Birmingham,1899,12,4,Golden Rule Lodge,Secret Societies,,"Golden Rule Lodge, no. 963,-Meets at Odd Fellows Hall first and third Monday nights; R. S. Ruter, D.; M. D. Brandus, V. D.; C. Schwend, Asst. D.; S. E. Thompson, Rep.; R. H. Thomas, F. Rec.; C. T. Enslen, Treas.; H. P. Lewis, Chaplain; M. H. Vandiver, Guard- ian; J. R. Caran, Sentinel; H. Boaz; W. E. Weir, C. Hartwell, Trustees.",,
Birmingham,1899,12,5,B. of L. E. Hall,Benevolent and Fraternal,,"Jefferson Lodge, No. 4142.-Meets at B. of L. E. Hall every Wednesday night; J. H. Montgomery, P. D.; Gus Rotholz, D.; J. A. Mitchell, V. D.; H. B. Abernethy, A. D.; W. Y. Dill, R.; J. H. Heineke, F. R.; Louis Loveman, Treas.; P. J. Kearney, Chaplain; A. Cornell, Guardian; D. M. Foshee, Sentinel; C. B. Powell, Aaron Ginzler, Trustees.",,
Birmingham,1899,12,6,Odd Fellows Hall,Benevolent and Fraternal,,"Magic City Lodge, No. 4001, K. of H.-Meets first and third Wednesdays at Odd Fellows Hall; B. A. Fox, P. D.; W. R. Owens, D.; E. J. Black, V. D.; Т. J. Smith, Aset. D.; 8. Schwabacher, Chaplain; N. Whit- tey, Rep.; W. J. Webb, F. Rep.; L. Cohen, G.; J. Kop- per, guardian; M. Feibleman, S. Schwabacher, J. Black, Trustees,",,
Birmingham,1899,12,7,Odd Fellows Hall,Benevolent and Fraternal,,"Birmingham Lodge, No. 12.-Meets at Odd Fellows Hall first and third Tuesdays; Dr. O. T. Dozier, P. P.; W. H. Hitt, P., J. A. Zinszer, S.: E. Floyd, Tres: W. J. Wed. Reporter.",,
Birmingham,1899,12,2,"Evening Star Lodge, No. 1100",Secret Societies,,"Evening Star Lodge, No. 1100.-Meets every first Thursday; S. Spiro, P.; L. Ssewartz, Sey.; Y. M. Blackwell, Treas,",,
Birmingham,1899,12,4,"Avondale Lodge, No. 103",Secret Societies,,"Avondale Lodge, No. 103.-Meets at Moores Hall every Monday at 7:30 p. m.; Geo. Harlow, C. C.; T. E. Edeburn, V. C.; R. R. Lyle, K. of R. & S.; W. R. Star- buck, M. of E.; M. Reed, M. of F.; J. J. MeCord, M. of W.; Harrison, M. A.",,
Birmingham,1899,12,5,"Endowment Rank, Section 124",Secret Societies,,"Endowment Rank, Section 124.-Meets annually at 219 N. 21st; Dr. W. W. Ransom, prest.; B. P. Flynn, v-prest.; J. H. Heineke, secy.",,
Birmingham,1899,12,6,"Birmingham Lodge, No. 85",Secret Societies,,"Birmingham Lodge, No. 85.-Meets at Magnolia Hall every Thursday night; W. S. Lopez, C. C.; C. F. Morgeridge, V. C.; W. E. Jordan, Prelate; J. W. Webb, M. of F.; H. W. Laird, K. of R. & S.; S. Bethes, M. of E.; E. P. Smith, C. P. Bedlow, J. Davidson, Trustees.",,
Birmingham,1899,12,7,"Ruhama Lodge, No. 93",Secret Societies,,"Ruhama Lodge, No. 93.-Meets in Hencock Hall, East Lake, every Thursday night; Geo. Oliver, C. C.; E. G. Burchfield, V. C.; J. D. Hencock, Prelate; J. М. Coburn, M. W.; W. J. Waldrup, M. A.; H. C. Webb, I. G.; J. E. Drennen, O. G.; H. C. Miller, K. of R. & S.",,
Birmingham,1899,12,8,"Bellevue Lodge, No. 98",Secret Societies,,"Bellevue Lodge, No. 98.-Meets in Hall, Jonesville, every Thursday night.",,
Birmingham,1899,12,9,"Dirego-Hines Lodge, No. 76",Secret Societies,,"Dirego-Hines Lodge, No. 76.-Meets at Magnolia Hall every Tuesday night; Dr. J. W. Barelay, chancel- lor commander; T. D. Kelly, vice-chancellor; W. L. North, prelate; L. W. Friedman, master of works; G. E. Brook, keeper of records and seal; Robert Jacobs, mas- ter of finances; Vassar L. Allen, master of the excheq- ner; J. A. Brown, master-at-arms; Sam. H. Harris, inner guard; Louis Stallworth outer guard; Vasser L. Allen, representative to the grand lodge.",,
Birmingham,1899,12,10,Fidelity Lodge No. 55,Secret Societies,,"Fidelity Lodge No. 55.-Meets at Odd Fellows Hall every Thursday night; J. M. Barrett, M. of W.: J. Me- Dougal, C. C.; J. Coker, V. C.; S. L. Stinson, Prelate; W. J. Arledge, M. of E.; H. X. Duke, M. of A.; W. Т. Parker, K. of R. & S.; J. M. Dean, . G.; J. O. Wrigh, O. G.",,
Birmingham,1899,12,11,"Jefferson Valley Ledge, No. 11",Secret Societies,,"Jefferson Valley Ledge, No. 11.-Meets at Magnolia Hall every Tuesday night: T. D. Howard, chancellor",,
Birmingham,1899,13,2,"Phoenix Lodge, No. 25",Secret Societies,,"Phoenix Lodge, No. 25.-Meets at Elks Hall every Wednesday night; J. T. Glover, chancellor commander; Lee Marx, vice-chancellor; J. F. Ehrhart, prelate; H. M. Austin, master of exchequer; Frank Arrico, master of finance; M. E. Linnehan, master-at-arms; H. W. Westcott, inner guard; M. E. Satterfield, outer guard; E. Lesser, D. S. Bandman, A. E. Campbell, Trustees; A. E. Campbell, representative to grand lodge.",,
Birmingham,1899,13,3,"Triangle Lodge, No. 126, Knights of Pythias",Secret Societies,,"Triangle Lodge, No. 126, Knights of Pythias, North Birmingham; J. E. Swein, choncellor command- er; W. P. White, vice-chancellor; H. C. Cole, prelate; I. B. Strong, master-at-arms; Claude Williams, master of finance; J. O. Andrews, master of exchequer; George B. Tarrant, representative to the Grand Lodge.",,
Birmingham,1899,13,4,"Woodlawn Lodge, No. 88",Secret Societies,,"Woodlawn Lodge, No. 88. Meets second and fourth Sundays in each month at Beggs Hall, W'lawn.",,
Birmingham,1899,13,5,"Uniform Rank, Birmingham Division, No. 2",Secret Societies,,"Uniform Rank, Birmingham Division, No. 2.-Meets every Tuesday night in Allen building: J. H. Roll, captain; Jas. F. Fitzpatrick, 1st lieut.; H. W. Egler, 2nd lieut.; F. Lustig, recorder; V. Cugin, right guard.",,
Birmingham,1899,13,6,"Avondale Lodge, No. 476",Secret Societies,,"Avondale Lodge, No. 476.-Meets Cain's Hall every 1st and 3rd Tuesday nights; M. V. Hoke, W. M.; T. J. Cain, 8. W.; A. Brooks, J. W.; Jas. Brower, seey. de treas.; Lee Mason, Sr. D.; Thos, Barnes, Jr. D.; J. T. Harris, Tyler.",,
Birmingham,1899,13,7,"Elyton Chapter, No. 76",Secret Societies,,"Elyton Chapter, No. 76. Meets at Masonic Temple, Elyton, third Saturday of each month; R. N. Hawkins, H. P.; J. M. Grady, K.; H. Veitch, 6.; J. Troy, Treas.; G. W. Harrell, Seey.",,
Birmingham,1899,13,8,"Birmingham Lodge of Perfection, No. 2, A. A. S. R.",Secret Societies,,"Birmingham Lodge of Perfection, No. 2, A. A. S. R. -Meets at Masonic Temple every 1st and 3rd Thurs days; J. H. Phillips, W. M.; H. B. Wheelock, S. W.; Ben. M. Jacobs, J. W.; Bert. Jacobs, Seey.; E. Rivers, O.; Paul Calame, E. of G.",,
Birmingham,1899,13,1,"Birmingham Fraternal Lodge, No. 384",Secret Societies,,"Birmingham Fraternal Lodge, No. 384. Meets 2nd and 4th Mondays at Masonie Temple; D. A. Greene, W. M.; J. T. MeKnight, Seey.",,
Birmingham,1899,13,2,"King Solomon Lodge, No. 460",Secret Societies,,"King Solomon Lodge, No. 460. Meets 2nd and 4th Tuesdays at Masonic Temple; B. Jacobs, W. M.; J. H. Phillips, S. W.; J. B. Cobbs, J. W.; J. T. Meade, Seey.",,
Birmingham,1899,13,3,"Mineral City Chapter, No. 101",Secret Societies,,"Mineral City Chapter, No. 101. Meets 2nd and 4th Thursdays; J. Brower, H. P.; L. N. Mewhinney, K., M. W. Ransom, scribe; J. T. Meade, seey.",,
Birmingham,1899,13,4,"Sam Thompson Council, No. 43",Secret Societies,,"Sam Thompson Council, No. 43. Meets 3rd Wednes day in each month at Masonic Temple; Simon Klotz, T. I. M.; Jos. Brower, D. I. M.; Jas. Esdale, P. C. W.; B. M. Jacobs, Treas.; Jas. A. Downey, Recorder; N. Χ. Polk, C. of G.; Jas. Toy, C. C.; A. E. Campbell, stew- ard; Paul Calame, Sentinel.",,
Birmingham,1899,13,5,"Myles J. Green Lodge, No. 530",Secret Societies,,"Myles J. Green Lodge, No. 530.-Meets at Odd Fel- lows Hall 1st and 3rd Tuesdays; C. W. Odom, W. M.; J. P. Stiles, 8. W.; A. Stratford, S. W.; H. C. Miller. secy.; H. Chairsell, treas.",,
Birmingham,1899,13,6,"Woodlawn Fraternal Lodge, No. 525, A. F. and A. M",Secret Societies,,"Woodlawn Fraternal Lodge, No. 525, A. F. and A. M.-Meets 1st and 3rd Mondays in each month at Wood- lawn; R. L. Mewhinney, W. M.; D. C. Buekshaw, S. W.; Emil Lesser, J. R.; A. E. Campbell, Treas.",,
Birmingham,1899,13,7,"Zamora Temple, A. A. O. N",Benevolent and Fraternal,,"Zamora Temple, A. A. O. N.-Annual session 1s Wednesday in December; Geo. F. Wheelock, illustrious potentate; Walter Ransom, chief raban; N. W. Polk, asst, raban; H. B. Gray, treas.; J. H. Meade, recorder.",,
Birmingham,1899,13,8,"East Lake Lodge, No. 408",Secret Societies,,"East Lake Lodge, No. 408. Meets Friday before 1st and 3rd Sundays of each month at East Lake; Elza Mannering, W. M.; J. C. Brown, Seey.; N. A. Barrett, S. R.; J. N. Martin, J. W.; R. D. Jeffcoat, S. D.; A. J. Hitt, J. D.; H. A. Chalifoux, Tyler.",,
Birmingham,1899,13,9,"Cyrene Commandery, No. 10, K. T",Benevolent and Fraternal,,"Cyrene Commandery, No. 10, K. T.-Meets 1st and 3rd Fridays at Masonic Temple; A. J. Camp, E. C.; W. Snider, Jr., G.; W. W. Ransom, C. G.; Chas, Patterson, S. W.: Harry Wheelock, J. W.; J. T. Meade, Recorder.",,
Birmingham,1899,13,10,"Highland Council, No. 471",Benevolent and Fraternal,,"Highland Council, No. 471. Meets at 2020 3rd ave. on call: Harry Hawkins, prest.; Dr. A. N. Ballard, vice- prest.; F. B. Fowlkes, seey.; J. W. Hardesty, financial seey.; J. B. Francis, treas,",,
Birmingham,1899,13,11,National Union Council No,Secret Societies,,"National Union Council No. Organized Oet. 6th, 1898: E. H. Cabaniss, Ex-P: Vassar L. Allen, P.: Н. М.",,
Birmingham,1899,14,2,ORDER OF THE ORIENT,Secret Societies,,ORDER OF THE ORIENT.,,
Birmingham,1899,14,3,"Damascus Council, No. 99",Secret Societies,,"Damascus Council, No. 99.-Meets at Magnolia hall on call; J. Antwine, G. P. D. S.; H. W. Westeott, G. V.; A. J. Marks, G. P.; F. Rothenhoffer, G. H.; Н. М. Austin, Seey. & Treas.; J. M. Riley, G. W.; Bert Black, G. V.",,
Birmingham,1899,14,4,REGENTS OF THE WHITE SHIELD,Secret Societies,,REGENTS OF THE WHITE SHIELD.,,
Birmingham,1899,14,5,"Supreme Conclave, Regents of the White Shield",Benevolent and Fraternal,,"Supreme Conclave, Regents of the White Shield.--- Meets on call of commander; O. T. Dozier, S. C.; J. C. Miller, V. C.; W. H. Hunter, S. C.; J. D. Elliott, Treas.; J. W. Bush, S. J. A.; A. J. Brown, S. C.; G. F. Hart, S. Adjt. Gen.; G. F. Harris, S. Q.",,
Birmingham,1899,14,6,"Washington Conelave, Regents of the White Shield, No. 1",Secret Societies,,"Washington Conelave, Regents of the White Shield, No. 1.-Meets 1st and 3rd Mondays at B. of L. E. Hail; W. T. Scay, C.; L. C. Morris, V. C.; W. F. Jones, R. C.; W. F. Clark, R. T.",,
Birmingham,1899,14,7,Κ. Ο. Τ. Μ.,Secret Societies,,Κ. Ο. Τ. Μ.,,
Birmingham,1899,14,8,"Luckie Tent No. 2, Κ. Ο. Τ. M.",Secret Societies,,"Luckie Tent No. 2, Κ. Ο. Τ. M.-Meets at Magnolia. Hall 2nd and 4th Friday nights; S. O. Griffith, S. K. C.; C. P. Beddow, S. R. K.; W. H. Johnson, S. K. F. K.",,
Birmingham,1899,14,9,ORDER OF THE GOLDEN CHAIN,Benevolent and Fraternal,,ORDER OF THE GOLDEN CHAIN.,,
Birmingham,1899,14,10,Lodge No. 241,Secret Societies,,"Lodge No. 241. Meets at 1907 2nd ave., 4th Friday in each month; W. J. Adams, C.; J. D. Elliott, Seey, & Treas.",,
Birmingham,1899,14,11,UNITED CONFEDERATE VETERANS,Patriotic Organizations,,UNITED CONFEDERATE VETERANS.,,
Birmingham,1899,14,12,"Camp W. J. Harlic, No. 39",Patriotic Organizations,,"Camp W. J. Harlic, No. 39. Meets at Magnolia Hall 1st Saturday in cach month; M. W. Steele, C.; J W. Bush, 1st Lieut.; T. Y. Cain, 2nd Lient.; W. E. Yan- eey, 3rd Lient.; W. T. Robinson, Adjt.: A. W. Bluck, Treas.; J. L. Darby, Cor. Seey.; J. W. Barelay, Sur geon; J. R. Loyd, Chaplain.",,
Birmingham,1899,14,13,"Camp Jeff Davis, No. 473",Patriotic Organizations,,"Camp Jeff Davis, No. 473.-Meets in Magnolia Hail every 3rd Saturday at 2 p. m.: H. C. Vaughan, C.; J White, 1st Lieut.: A. S. Carroll, 2nd Lieut.; D. R. Dun lap, 3rd Lieut.; W. C. Roberts, 4th Lieut.; A. C. Ox ford, Adj.: T. T. Cheek, Q. M.; A. E. Arwater, Com.: Dr. R. S. Green, Surgeon: Dr. L. Whaley, Asst. Sur geon: Rev. J. E. Whaley, Chaplain: D. H. Heath, Seev.",,
Birmingham,1899,14,2,WOODMEN OF THE WORLD,Secret Societies,,WOODMEN OF THE WORLD.,,
Birmingham,1899,14,3,"Magie City Camp, No. 4",Benevolent and Fraternal,,"Magie City Camp, No. 4-Meets at Magnolia Hall 2nd and 4th Wednesdays in each month; L. M. Arehe:, consul commander; M. S. Blank, advisory lieutenant; J. H. F. Mosley, banker; J. W. Webb, elerk; George Early, escort; George Potts, watchman; W. T. McHale, sentry; Dr. W. H. Wilder, physician; W. H. Johnston, J. J. Shaver, E. L. Bridges, managers; W. H. Wilder, J. W. Webb, F. D. Squires, delegates.",,
Birmingham,1899,14,4,G. U. O. of O. F.,Secret Societies,,G. U. O. of O. F.,,
Birmingham,1899,14,5,"Household of Ruth, 1044",Benevolent and Fraternal,,"Household of Ruth, 1044.-Meets 1st and 3rd Thurs- days at Drennen Hall; Mrs. Pauline Hinkins, W. R.: Mrs. Spencer Phillips, U. G.",,
Birmingham,1899,14,6,"Household of Ruth, No. 372",Secret Societies,,"Household of Ruth, No. 372.-Meets 1st and 3rd Tuesdays at Dreunen Hall; Mrs. Lelia Culbert, X. G.; Mrs. Nora Yeates, W. R.",,
Birmingham,1899,14,7,"Magie City Lodge, No. 2420",Benevolent and Fraternal,,"Magie City Lodge, No. 2420-Meets 1st and 3rd Wednesdays in each month at Drennen Hall; A. A. Me- Clanahan, seey.",,
Birmingham,1899,14,8,KNIGHTS OF HONOR OF THE WORLD,Benevolent and Fraternal,,KNIGHTS OF HONOR OF THE WORLD.,,
Birmingham,1899,14,9,"Fidelity Lodge, No. 190",Secret Societies,,"Fidelity Lodge, No. 190.-Meets in Union Hall every Friday night; C. C. Buchanan, Dietator; H. J. Anderson, Reporter.",,
Birmingham,1899,14,10,"Guiding Star Loolge, No. 229",Benevolent and Fraternal,,"Guiding Star Loolge, No. 229.-Meets every Monday night in Union Hall; Jno. Dent, Dictator: 1. T. Tate, Reporter.",,
Birmingham,1899,14,11,"Queen City Lodge, No, 95, K. & I. of H.",Benevolent and Fraternal,,"Queen City Lodge, No, 95, K. & I. of H.-Meets every Monday evening in Union Hall; Mrs. E. Kenley. Dictator: Mrs. Kate Tate, Reporter.",,
