city,year,page,line_no,organization_name,category,sub_category,line,address,description
Lansing,1873,41199,11,LANSING CITY MEDICAL SOCIETY,Uncategorized,,LANSING CITY MEDICAL SOCIETY.,,
Lansing,1873,41199,13,MICHIGAN STATE INSTITUTE OF HOMEOPATHY,Miscellaneous,,MICHIGAN STATE INSTITUTE OF HOMEOPATHY.,,
Lansing,1873,41199,2,THAYER MEDICINE ASSOCIATION,Benevolent and Fraternal,,"THAYER MEDICINE ASSOCIATION,",,
Lansing,1873,41199,4,"LANSING LODGE NO. 33, F. & A. M.",Secret Societies,,"LANSING LODGE NO. 33, F. & A. M.,",,
Lansing,1873,41199,6,"CAPITAL LODGE OF S. O., NO. 66, F. & Α. Μ.",Secret Societies,,"CAPITAL LODGE OF S. O., NO. 66, F. & Α. Μ.,",,
Lansing,1873,41199,8,"COVENANT LODGE NO. 261, F. & A. Μ.",Secret Societies,,"COVENANT LODGE NO. 261, F. & A. Μ.,",,
Lansing,1873,41199,2,"CAPITAL CHAPTER, NO. 9, R. A. M.",Benevolent and Fraternal,,"CAPITAL CHAPTER, NO. 9, R. A. M., Meets every Tuesday evening at Masonic Hall. Officers: T. B. Thrift, H. P.; B. F. Buck, K.; Geo. H. Greene, S.; J. Bruno, C. of H.; B. F. Davis, P. S.; Henry W. Walker, R. A. C.; J. H. Baker, M. 3d. V.; James A. Metlin, M. 2d V.; Fred. Thoman, M. 1st V.; Geo. K. Grove, Treas.; C. P. Ten Eyck, Sec.; B. F. Horton, G.",,
Lansing,1873,41199,3,"LANSING COUNCIL, NO. 29, R. & S. M.",Benevolent and Fraternal,,"LANSING COUNCIL, NO. 29, R. & S. M., Meets 1st and 3d Fridays in each month, in Masonic Hall. Officers: Rev. A. J. Davis, T. I. G. M.; B. F. Buck, D. T. I. G. M.; H. D. Pugh, P. C. of the W.; J. A. Metlin, Treas.; Н. Т. Carpenter, Rec.; Alex. Blair, C. G.; B. F. Horton, S.",,
Lansing,1873,41199,4,"LANSING COMMANDERY NO. 25, K. Т.",Benevolent and Fraternal,,"LANSING COMMANDERY NO. 25, K. Т., Meets 2d and 4th Fridays each month. Officers: A. Bixby, Е. С.; Т. В. Thrift, G.; G. W. Chandler, C. G.; Rev. A. J. Davis, P.; James Johns, S. W.; W. W. White, J. W.; H. Н. Larned, Rec.; B. F. Buck, Treas.; D. K. Fuller, St. B.; E. W. Sparrow, Sw. B.; John T. Page, W.; Benjamin Horton, Sent.",,
Lansing,1873,41199,5,"CAPITAL LODGE, I. O. O. F., NO. 45",Benevolent and Fraternal,,"CAPITAL LODGE, I. O. O. F., NO. 45, Located in Library Block. Organized Jan. 11, 1850. Meet in Grove & Whitney's Hall, over cor. Michigan and Washington Aves., every Friday night. Officers: John Broad, N. G.; Geo. W. Freeman, Vice G.; W. H. Burdick, Rec. Sec.; Wm. Appleton, Treas.; M. J. Murphey, P. Sec. -160 strong. One Past Grand Master and one Grand Representative to the Grand Lodge of the U. S.",,
Lansing,1873,41199,1,FRIENDSHIP ENCAMPMENT NO. 33,Secret Societies,,"FRIENDSHIP ENCAMPMENT NO. 33,",,
Lansing,1873,41199,4,RUTH LODGE NO. 4,Secret Societies,,"RUTH LODGE NO. 4, DAUGHTERS OF REBEKAH,",,
Lansing,1873,41199,6,ODD FELLOWS' INSTITUTE,Secret Societies,,"ODD FELLOWS' INSTITUTE,",,
Lansing,1873,41199,1,Lodge No. 740,Benevolent and Fraternal,,"Lodge No. 740, organized Sept., 1871, by John Russell, R.",,
Lansing,1873,41199,10,"Capitol Temple, No. 61",Benevolent and Fraternal,,"Capitol Temple, No. 61, I. O. G. T., organized by W. M.",,
Lansing,1873,41199,12,Good Templars' Hall,Secret Societies,,"Thursdays in each month, at Good Templars' Hall, Library",,
Lansing,1873,41199,19,E. B. Millar & Co.,Uncategorized,,The firm of E. B. Millar & Co. is a firm of which the mer-,,
Lansing,1888,7369729,6,Central Michigan Savings Bank,Uncategorized,,"Central Michigan Savings Bank-Northwest corner Washing- ton and Michigan aves. Organized June, 1875. Capi- tal, $65,000; Surplus, $40,000. President, Orlando F Barnes; Vice-President, Fred Thoman; Cashier, Nelson Bradley.",,
Lansing,1888,7369729,7,City National Bank,Uncategorized,,"City National Bank-Northeast corner Washington and Michigan aves. Capital, $100,000; Surplus, $20,000. President, E W Sparrow; Vice-President, E F Cooley; Cashier, B F Davis.",,
Lansing,1888,7369729,8,Ingham County Savings Bank,Uncategorized,,"Ingham County Savings Bank-202 Washington ave south. Capital, $50,000; Surplus, $8,000. President, H H Smith; Vice-President, J M Turner; Cashier, M D Todd; Asst Cashier, L J Kinne.",,
Lansing,1888,7369729,9,Lansing National Bank,Uncategorized,,"Lansing National Bank-Southeast corner Washington and Michigan aves. Organized April 1st, 1872. Capital, $185,600; Surplus, $37,120. President, O M Barnes; Vice-President, E H Davis; Cashier, M L Coleman.",,
Lansing,1888,7369729,10,People's Savings Bank,Uncategorized,,"People's Savings Bank-316 Franklin street (North Lansing.) Organized 1885. Capital, $25,000; President, W J Beal; Vice-President, Nelson Bradley; Cashier, C H Osband.",,
Lansing,1888,7369729,11,Union Building and Loan Association,Uncategorized,,"Union Building and Loan Association-Organized June, 1886. Meets every Saturday evening at 123 Washing- ton ave north. President, Alfred Wise; Secretary, Sey- mour Foster; Treasurer, Nelson Bradley.",,
Lansing,1888,7369729,1,First Baptist Church,Churches,,"First Baptist Church-Southwest corner Capitol ave. and Ionia. Rev EHE Jameson, pastor. Services Sunday, 10.30 а м and 7 PM. Sunday School 12 м. Prayer meeting Thursday, 7.30 PM in summer, 7 PM in winter.",,
Lansing,1888,7369729,3,St Mary's,Churches,,"St Mary's-Northwest corner Madison and Chestnut. Rev L Vandriss, pastor. Sunday services, 8 and 10.30 A M. Vespers, 4 P M. Week day services at 8 A M.",,
Lansing,1888,7369729,4,Plymouth Congregational Church,Churches,,"Plymouth Congregational Church-Southeast corner Allegan and Townsend. Rev C H Beale, pastor. Sunday ser- vices, 10.30 A M and 7.30 PM. Sunday School 3 PM.",,
Lansing,1888,7369729,5,St Paul's Church,Churches,,"St Paul's Church-North side Ottawa between Capitol ave and Seymour. Rev Joseph M McGrath, rector. Services 10.30 A M and 7.30 PM. Sunday School, 12 м.",,
Lansing,1888,7369729,6,St Emanuel's First German Lutheran,Churches,,"St Emanuel's First German Lutheran-Northeast corner Seymour and Kilborn. Rev John M Éipperle, pastor. Services, 10.30 A M. Sunday School, 12 м.",,
Lansing,1888,7369729,7,St Paul's German Evangelical,Churches,,"St Paul's German Evangelical-Grand between Shiawassee and Ionia. Rev Christian Haag, pastor. Services, 10.30 A M. Sunday school, 12 м.",,
Lansing,1888,7369729,8,German Evangelical Lutheran,Churches,,"German Evangelical Lutheran-Southeast corner Saginaw and Chestnut. Rev FJ Haeuser, pastor. Sunday services, 10.30 AM and 7.30 PM. Sunday School, 12 м.",,
Lansing,1888,7369729,9,African ME Church,Churches,,"African ME Church-West side Pine between Michigan ave and Ottawa. Rev John McSmith, pastor. Sunday ser- vices, 10.30 AM and 7 PM. Sunday School, 3 P M. Prayer meeting, Thursday 7 P M.",,
Lansing,1888,7369730,7,Anderson Road Cart Co,Uncategorized,,"Anderson Road Cart Co, capital $20,000, incorporated Oct, 1887, office and worksse cor River and Lenawee, E W Sparrow, President; JJ Frost, Vice-President; BF Davis, Treasurer; GW Freeman, Secretary.",,
Lansing,1888,7369730,8,Beacon Publishing Co,Uncategorized,,"Beacon Publishing Co, 213 Allegan w. Incorporated 1888. Capital $10,000. C A Gower, President; A H Ross, Vice-President; CH Beale, Sec'y; A O Bement, Treas.",,
Lansing,1888,7369730,9,E Bement & Sons,Uncategorized,,"E Bement & Sons, office and works es Grand, bet Ottawa and Ionia. AO Bement, President; CA Gower, Vice- President; G W Bement, Secretary and Treasurer; C E Bement, Superintendent; A S. Bement, Ass't Supt.",,
Lansing,1888,7369730,10,Capital Wagon Co,Uncategorized,,"Capital Wagon Co, office and works ws Mill, near Michigan avenue. Incorporated 1886. Capital $100,000. JH Moores, President; G C Cooper, Vice-President; J N Alexander, Secretary and Treasurer.",,
Lansing,1888,7369730,11,Lansing Buggy Co,Uncategorized,,"Lansing Buggy Co, office and worksss Shiawassee near Washington avenue, FR McDonel, Secretary and Treas.",,
Lansing,1888,7369730,12,Lansing City Railway Co,Uncategorized,,"Lansing City Railway Co, 1106 Washington avenue s. Stephen G Clark, President; Harry M Clark, Vice-Presi- dent, Secretary and Treasurer; Byron E Clark, Supt.",,
Lansing,1888,7369730,1,Lansing Co-operative Association,Uncategorized,,"Lansing Co-operative Association, 744 Turner. Incorporated 1878. Capital $30,000. Regular meetings the first Saturdays in the months of December, March, June and September. W J Beal, President; O A Lockwood, Secretary; George W Scott, Treasurer.",,
Lansing,1888,7369730,2,Lansing Gas Light Co,Uncategorized,,"Lansing Gas Light Co, office 114 Michigan ave e; works ws Grand bet Ottawa and Ionia. Organized, 1872. Capital, $80,000. ΟΜ Barnes, President; E F Cooley, Secretary, Treasurer and Superintendent.",,
Lansing,1888,7369730,3,Lansing Iron & Engine Works,Uncategorized,,"Lansing Iron & Engine Works, office and works cor Shiawassee and Cedar. Incorporated, January, 1885. Capital, $100,000. Orlando FBarnes, President; D H String- ham, Vice-President; J Edward Roe, Secretary and Treasurer.",,
Lansing,1888,7369730,4,Lansing Lumber Co,Uncategorized,,"Lansing Lumber Co. Office and works 335 Michigan ave e. Horace Lapham, President; Orlando F Barnes, Vice- President; GW Renyx, Secretary; Charles E Wheeler, Superintendent.",,
Lansing,1888,7369730,5,Lansing Wagon Works,Uncategorized,,"Lansing Wagon Works, office and works es Grand, near Shiawassee. Incorporated, 1886. Capital, $150,000. Fred Thoman, President; Merrett L Coleman, Secretary and Treasurer.",,
Lansing,1888,7369730,6,Lansing Wheel Co,Uncategorized,,"Lansing Wheel Co, office and works ws Cedar, s of Water Works. Incorporated, 1885; re-incorporated, 1887. Capital, $100,000. JJ Baird, President; OF Barnes, Vice-President; WK Prudden, Secretary, Treasurer and General Manager.",,
Lansing,1888,7369730,7,Lansing Wheelbarrow Co,Uncategorized,,"Lansing Wheelbarrow Co. Incorporated, 1881. Office and works cor Cedar and Saginaw. JH Moores, President; CB Stebbins, Vice-President; Arthur C Stebbins, Secretary and Treasurer.",,
Lansing,1888,7369730,8,Michigan Condensed Milk Co,Uncategorized,,"Michigan Condensed Milk Co, ns Shiawassee, near Cedar. Incorporated, 1887. Capital, $100,000. James M Tur- ner, President and Treasurer; H A Farrand, Secretary.",,
Lansing,1888,7369730,9,Michigan Land and Lumber Co,Uncategorized,,"Michigan Land and Lumber Co (limited). Incorporated, October 31, 1887. Office 108 Michigan ave w. Smith, President; E W Sparrow, Secretary and Treas- urer.",,
Lansing,1888,7369730,10,Michigan Millers' Fire Insurance Co,Uncategorized,,"Michigan Millers' Fire Insurance Co, office 117 Washington ave n. Organized, 1881. M A Reynolds, President; Fred Thoman, Treasurer; AT Davis, Secretary.",,
Lansing,1888,7369730,11,Riverside Brick and Tile Co,Uncategorized,,"Riverside Brick and Tile Co. Incorporated, May, 1888. Capital, $50,000. Office, 16 Postoffice building. Works, es MCRR, on bank Cedar river. James M Turner, President and Treasurer; CP Ten Eyck, Secretary; Wm Appleton, Manager and Superintendent.",,
Lansing,1888,7369731,1,Lansing Public Library,Libraries,,"Lansing Public Library-Located in High School building, n w corner Capitol avenue and Shiawassee; 5,550 vol- umes. Mrs AF Cady, Librarian. Open daily from 1 to 5 and 6 to 8 Р. М.",,
Lansing,1888,7369731,2,State Library,Libraries,,"State Library-Forty-eight thousand volumes. Mrs Harriet A Tenney, Librarian. Capitol building.",,
Lansing,1888,7369731,1,St Emanuel's German Lutheran School,Churches,,"St Emanuel's German Lutheran School, 214 Kilborn west. Emil Meyer, Principal.",,
Lansing,1888,7369731,2,Interlake Business College,Uncategorized,,"Interlake Business College, 231 to 237 Washington avenue south, W A Johnson and ML Miner, Proprietors.",,
Lansing,1888,7369731,3,Lansing Industrial School for Girls,Welfare Organizations,,"Lansing Industrial School for Girls, organized March, 1879, ws Grand bet Ionia and Shiawassee, Mrs Nancy Andrews, Supt; Mrs Fanny Chaffee, Asst Supt.",,
Lansing,1888,7369731,4,St Mary's Parochial School,Churches,,"St Mary's Parochial School (Catholic), northwest corner Jefferson and Chestnut. Conducted by the Sisters of Charity. Rev L Vandriss, Director; Sister Irene, Super- intendent.",,
Lansing,1888,7369731,5,Trinity Parochial School,Churches,,"Trinity Parochial School-415 Saginaw west. Louis Plothe, Teacher; Rev F J Haeuser, Superintendent.",,
Lansing,1888,7369731,6,Capital Grange,Benevolent and Fraternal,,"Capital Grange, No 540-Membership, 300. Meets every Saturday evening at their hall, 744 Turner, North Lan- sing, at 7 o'clock winter, and 7.30 summer. A D Banks, M; Wm Shaffer, Sec; George Sutliff, Overseer; Hiram T French, Lecturer; Mrs George Williams, Chaplain.",,
Lansing,1888,7369731,7,Catholic Mutual Benefit Association,Benevolent and Fraternal,,"Catholic Mutual Benefit Association, organized 1883. Meets at Hall, 319 Washington avenue n, every Tuesday even- ing at 7.30. ME Fitzpatrick, Pres; John Cooney, Vice- Pres; Thomas Harvey, RS; George Cook, FS; James Markey, Treasurer.",,
Lansing,1888,7369731,8,Central District Homœopathic Society,Miscellaneous,,"Central District Homœopathic Society-Meets in Lansing four times a year. DM Nottingham, President; CM Watson, Secretary.",,
Lansing,1888,7369731,9,Central Michigan Agricultural Society,Civic Organizations,,"Central Michigan Agricultural Society -Office, 106 Michigan avenue w. O M Barnes, President; BB Baker, Secre- tary; EF Woodcock, Treasurer.",,
Lansing,1888,7369731,10,German Workingmen's Aid Society,Benevolent and Fraternal,,"German Workingmen's Aid Society-Meets third Sunday in each month at their hall on Grand street, near Saginaw. Adam Foerster, President; Joseph Dietz, Secretary.",,
Lansing,1888,7369731,11,Grand River Boat Club,Clubs,,"Grand River Boat Club-Boat house foot Ottawa street. Meets first Tuesday in each month. J Just Broas, Presi- dent, Charles O Pratt, Vice-President; Frank E Briggs, Secretary; John V Peck, Treasurer.",,
Lansing,1888,7369731,12,Lansing Business Men's Association,Clubs,,"Lansing Business Men's Association-Meets first and third Wednesday of each month at 8 PM, in Common Council rooms. Frank Wells, President; Charles B Cowles, Secretary.",,
Lansing,1888,7369731,13,Lansing Humane Society,Welfare Organizations,,"Lansing Humane Society-Organized November 25, 1887, annual meeting at 112 Washington avenue north, second Tuesday in January; other meetings subject to call of President or Secretary. BF Hall, President; SL Kil- bourne, Vice-President; DrJA Marvin, Secretary; M L Coleman, Treasurer.",,
Lansing,1888,7369732,1,Lansing Industrial Aid Society,Benevolent and Fraternal,,"Lansing Industrial Aid Society—Organized 1878. Meets second Tuesday each month at Society's Building. Mrs N B Jones, President; Mrs E L Westcott, Secretary; L C Blood, Treasurer.",,
Lansing,1888,7369732,2,Lansing Liederkranz,Clubs,,"Lansing Liederkranz—Meets at their hall, Grand street, foot of Lapeer, first Sunday in each month; meets for singing Monday and Thursday of each week. Charles Picalla, President; G Ziegler, Treasurer; Julius W Parrish, Secretary.",,
Lansing,1888,7369732,3,Lansing Medical Society,Civic Organizations,,"Lansing Medical Society—Organized 1882. Meets first Monday of each month at the office of the President. Alexander McMillan, President; G L Garner, Vice-President; L Anna Ballard, Secretary and Treasurer.",,
Lansing,1888,7369732,4,Lansing Womans' Club,Youth Organizations,,"Lansing Womans' Club—Organized, 1874. Meets in Aid Societies' Building each Friday at 2.30 P M. Mrs J H Wardwell, President; Mrs G E Ranney, Secretary, Mrs Sleeper, Treasurer.",,
Lansing,1888,7369732,5,Ministers' Alliance,Civic Organizations,,"Ministers' Alliance—Meet at Y M C A rooms each Monday at 10 A M. E H E Jameson, President.",,
Lansing,1888,7369732,6,State Agricultural Society,Civic Organizations,,"State Agricultural Society—A O Hyde, President, Marshall; A J Dean, Treasurer, Adrian; Joe C Sterling, Secretary, Monroe.",,
Lansing,1888,7369732,7,State Homœopathic Medical Society,Civic Organizations,,"State Homœopathic Medical Society—Meets at Detroit, Mich. L M Jones, President; W M Bailey, Secretary.",,
Lansing,1888,7369732,8,State Medical Society,Civic Organizations,,"State Medical Society—S S French, President, Battle Creek; George Duffield, Secretary, Detroit.",,
Lansing,1888,7369732,9,Turner Hall Association,Benevolent and Fraternal,,"Turner Hall Association—Meets second Sunday in each month at 3 P M; and also Tuesday and Friday of each week at 7.30 P M. John Ganzer, President; Joseph Neier, Secretary; Julius C Wolf, Treasurer.",,
Lansing,1888,7369732,10,Y M C A,Youth Organizations,,"Y M C A—G Willis Bement, President; B D Northrop, Vice-President; J H Stevens, Cor Secretary; Wm Wise, Treasurer. Rooms 112 Washington avenue s. Organized, 1885. Open daily from 8 A M to 9.30 P M; Sunday, from 2 to 6 P M. Meetings Sunday afternoons at 3.30.",,
Lansing,1888,7369732,11,Ladies' Auxiliary of the Y M C A,Youth Organizations,,"Ladies' Auxiliary of the Y M C A—Mrs James Satterlee, President; Miss Cassie McClure, Secretary. Meets at Y M C A Hall.",,
Lansing,1888,7369732,12,Beacon The (Religious),Churches,,"Beacon The (Religious)—Rev Charles H Beale, Editor; office, 213 Allegan west.",,
Lansing,1888,7369732,13,"Center The (Prohibition, weekly)",Uncategorized,,"Center The (Prohibition, weekly)—Published at 109 Washington avenue south. Subscription, $1.00. W W Wise, Proprietor.",,
Lansing,1888,7369732,14,Lansing Anzeiger (weekly),Uncategorized,,"Lansing Anzeiger (weekly)—Charles Ultes, Publisher; annual subscription, $1.50; 103 Washington avenue north.",,
Lansing,1888,7369732,1,Lansing Chronicle,Uncategorized,,"Lansing Chronicle (Independent, weekly, Fridays)-Subscrip- tion, $1.00. H Egabroad, Publisher. 117 Washington avenue north.",,
Lansing,1888,7369732,2,Lansing Journal The,Uncategorized,,"Lansing Journal The (Democrat) -Published daily and weekly. Rowley & Stitt, Editors and Proprietors. Annual subscription to daily, $5.00; weekly, $1.00. 115 Ottawa east.",,
Lansing,1888,7369732,3,Lansing Sentinel,Uncategorized,,"Lansing Sentinel (weekly, Thursdays)-Potter & Fogg, Editors and Proprietors. Annual subscription, $1.00. 106 Michigan avenue west.",,
Lansing,1888,7369732,4,State Republican,Uncategorized,,"State Republican (Republican, daily and weekly)-Thorp & Godfrey, Proprietors and Publishers. Annual subscrip- tion, daily, $5.00; weekly, $1.00. 114 Michigan avenue west.",,
Lansing,1888,7369732,5,Central Park-West side Capitol,Uncategorized,,"Central Park-West side Capitol avenue, between Kalamazoo and Lenawee.",,
Lansing,1888,7369732,6,East Side Park-North side Saginaw,Uncategorized,,"East Side Park-North side Saginaw, west of East.",,
Lansing,1888,7369732,7,Arbeiter Hall,Uncategorized,,"Arbeiter Hall, 464 Grand n.",,
Lansing,1888,7369732,8,Armory Hall,Uncategorized,,"Armory Hall, 313 Capitol ave s.",,
Lansing,1888,7369732,9,Baird & Hudson Block,Uncategorized,,"Baird & Hudson Block, n e cor Washington ave and Wash- tenaw.",,
Lansing,1888,7369732,10,Barnes Block,Uncategorized,,"Barnes Block, s s Michigan ave bet Washington and Grand.",,
Lansing,1888,7369732,11,Barnes' Flats,Uncategorized,,"Barnes' Flats, e s Capitol ave bet Allegan and Washtenaw.",,
Lansing,1888,7369732,12,Buck's Opera House,Uncategorized,,"Buck's Opera House, s w cor Washington ave and Ionia.",,
Lansing,1888,7369732,13,Butler Block,Uncategorized,,"Butler Block, n w cor Kalamazoo and Washinton ave.",,
Lansing,1888,7369732,14,Central Michigan Fair Gronds,Uncategorized,,"Central Michigan Fair Gronds, n w cor Division and Isaac.",,
Lansing,1888,7369732,15,Barnes Block,Uncategorized,,"City Hall, Barnes Block.",,
Lansing,1888,7369732,16,Downer's Hall,Uncategorized,,"Downer's Hall, n s Franklin bet Turner and Cedar.",,
Lansing,1888,7369732,17,Ekstein & Lederer Building,Uncategorized,,"Ekstein & Lederer Building, w s Washington ave bet Michi- gan ave and Ottawa.",,
Lansing,1888,7369732,18,G A R Hall,Uncategorized,,"G A R Hall, 321 Washington ave n.",,
Lansing,1888,7369732,19,Gillett Block,Uncategorized,,"Gillett Block, n w cor Washington and Michigan aves.",,
Lansing,1888,7369732,20,Glen Island,Uncategorized,,"Glen Island, in Grand River s w of Grand Trunk Depot.",,
Lansing,1888,7369732,21,Good Templars Hall,Benevolent and Fraternal,,"Good Templars Hall, 225 Washington ave n.",,
Lansing,1888,7369732,22,Grange Hall,Civic Organizations,,"Grange Hall, s e cor Clinton and Turner.",,
Lansing,1888,7369732,23,Inglehardt's Block,Uncategorized,,"Inglehardt's Block, s s Michigan ave bet Washington and Capitol aves.",,
Lansing,1888,7369732,24,I O O F Hall,Uncategorized,,"I O O F Hall, n s Michigan ave bet Washington ave and Grand.",,
Lansing,1888,7369732,25,Jerome Block,Uncategorized,,"Jerome Block, n s Michigan ave bet Capitol and Washington aves.",,
Lansing,1888,7369732,26,Lansing Industrial Aid Society's Building,Welfare Organizations,,"Lansing Industrial Aid Society's Building, w s Grand bet Ionia and Shiawassee.",,
Lansing,1888,7369732,27,Lansing Liederkranz Hall,Clubs,,"Lansing Liederkranz Hall, e s Grand foot of Lapeer.",,
Lansing,1888,7369733,2,Masonic Hall,Uncategorized,,"Masonic Hall, 100 Washington ave s.",,
Lansing,1888,7369733,3,Mead's Hall,Uncategorized,,"Mead's Hall, s e cor Washington ave and Ottawa.",,
Lansing,1888,7369733,4,Michigan Agricultural College,Uncategorized,,"Michigan Agricultural College, Michigan ave, 3 miles east.",,
Lansing,1888,7369733,5,Michigan School for the Blind,Uncategorized,,"Michigan School for the Blind, west end of Franklin.",,
Lansing,1888,7369733,6,Old State Building,Uncategorized,,"Old State Building, sw cor Allegan and Washington aves.",,
Lansing,1888,7369733,7,Opera House Block,Uncategorized,,"Opera House Block, s wcor Washington ave and Ionia.",,
Lansing,1888,7369733,8,Postoffice,Uncategorized,,"Postoffice, n e cor Washington ave and Ottawa.",,
Lansing,1888,7369733,9,Reform School,Uncategorized,,"Reform School, e end of Shiawassee.",,
Lansing,1888,7369733,10,Rink Building,Uncategorized,,"Rink Building, es Capitolave bet Kalamazoo and Washtenaw.",,
Lansing,1888,7369733,11,Rotunda Building,Uncategorized,,"Rotunda Building, sw cor Grand and Allegan.",,
Lansing,1888,7369733,12,Schneider Block,Uncategorized,,"Schneider Block, 214 to 224 Washington ave n.",,
Lansing,1888,7369733,13,Shull Block,Uncategorized,,"Shull Block, e s Washington bet Washtenaw and Kalamazoo.",,
Lansing,1888,7369733,14,Smith Block,Uncategorized,,"Smith Block, ws Washington ave bet Allegan and Wash- tenaw.",,
Lansing,1888,7369733,15,Sons of Temperance Hall,Uncategorized,,"Sons of Temperance Hall, 107 Washington ave n.",,
Lansing,1888,7369733,16,State Capitol,Uncategorized,,"State Capitol, Capitol ave on the east, Walnut on the west, Ottawa on the north, Allegan on the south.",,
Lansing,1888,7369733,17,Turner Block,Uncategorized,,"Turner Block, ns Michigan ave bet Washington ave and Grand.",,
Lansing,1888,7369733,18,Turner Hall,Uncategorized,,"Turner Hall, 414 Grand n.",,
Lansing,1888,7369733,19,Woodcock's Block,Uncategorized,,"Woodcock's Block, 305 to 311 Capitol ave n.",,
Lansing,1888,7369733,20,Chicago & Grand Trunk Railroad-Passenger depot,Uncategorized,,"Chicago & Grand Trunk Railroad-Passenger depot, corner Washington avenue and South, Edward Larkin, Agent.",,
